transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
43565.576853	0.05	C3Pi	1	33	F2	e	X3Sigma-	1	34	F2	e	22HeStLy.20072
43554.691564	0.05	C3Pi	1	34	F2	e	X3Sigma-	1	35	F2	e	22HeStLy.20073
43543.726280	0.05	C3Pi	1	35	F2	e	X3Sigma-	1	36	F2	e	22HeStLy.20074
43532.616004	0.05	C3Pi	1	36	F2	e	X3Sigma-	1	37	F2	e	22HeStLy.20075
43521.315522	0.05	C3Pi	1	37	F2	e	X3Sigma-	1	38	F2	e	22HeStLy.20076
43509.793603	0.05	C3Pi	1	38	F2	e	X3Sigma-	1	39	F2	e	22HeStLy.20077
43498.028405	0.05	C3Pi	1	39	F2	e	X3Sigma-	1	40	F2	e	22HeStLy.20078
43486.004321	0.05	C3Pi	1	40	F2	e	X3Sigma-	1	41	F2	e	22HeStLy.20079
43473.709915	0.05	C3Pi	1	41	F2	e	X3Sigma-	1	42	F2	e	22HeStLy.20080
43461.136575	0.05	C3Pi	1	42	F2	e	X3Sigma-	1	43	F2	e	22HeStLy.20081
43448.277631	0.05	C3Pi	1	43	F2	e	X3Sigma-	1	44	F2	e	22HeStLy.20082
43435.127779	0.05	C3Pi	1	44	F2	e	X3Sigma-	1	45	F2	e	22HeStLy.20083
43421.682688	0.05	C3Pi	1	45	F2	e	X3Sigma-	1	46	F2	e	22HeStLy.20084
43407.938729	0.05	C3Pi	1	46	F2	e	X3Sigma-	1	47	F2	e	22HeStLy.20085
43393.892791	0.05	C3Pi	1	47	F2	e	X3Sigma-	1	48	F2	e	22HeStLy.20086
43379.542148	0.05	C3Pi	1	48	F2	e	X3Sigma-	1	49	F2	e	22HeStLy.20087
43364.884363	0.05	C3Pi	1	49	F2	e	X3Sigma-	1	50	F2	e	22HeStLy.20088
43710.741739	0.05	C3Pi	1	1	F2	f	X3Sigma-	1	2	F1	f	22HeStLy.20089
43708.775619	0.05	C3Pi	1	2	F2	f	X3Sigma-	1	3	F1	f	22HeStLy.20090
43706.512088	0.05	C3Pi	1	3	F2	f	X3Sigma-	1	4	F1	f	22HeStLy.20091
43703.950698	0.05	C3Pi	1	4	F2	f	X3Sigma-	1	5	F1	f	22HeStLy.20092
43701.090824	0.05	C3Pi	1	5	F2	f	X3Sigma-	1	6	F1	f	22HeStLy.20093
43697.931635	0.05	C3Pi	1	6	F2	f	X3Sigma-	1	7	F1	f	22HeStLy.20094
43694.472071	0.05	C3Pi	1	7	F2	f	X3Sigma-	1	8	F1	f	22HeStLy.20095
43690.710801	0.05	C3Pi	1	8	F2	f	X3Sigma-	1	9	F1	f	22HeStLy.20096
43686.646166	0.05	C3Pi	1	9	F2	f	X3Sigma-	1	10	F1	f	22HeStLy.20097
43682.276114	0.05	C3Pi	1	10	F2	f	X3Sigma-	1	11	F1	f	22HeStLy.20098
43677.598106	0.05	C3Pi	1	11	F2	f	X3Sigma-	1	12	F1	f	22HeStLy.20099
43672.608984	0.05	C3Pi	1	12	F2	f	X3Sigma-	1	13	F1	f	22HeStLy.20100
43667.304809	0.05	C3Pi	1	13	F2	f	X3Sigma-	1	14	F1	f	22HeStLy.20101
43661.680625	0.05	C3Pi	1	14	F2	f	X3Sigma-	1	15	F1	f	22HeStLy.20102
43655.730149	0.05	C3Pi	1	15	F2	f	X3Sigma-	1	16	F1	f	22HeStLy.20103
43649.445334	0.05	C3Pi	1	16	F2	f	X3Sigma-	1	17	F1	f	22HeStLy.20104
43642.815771	0.05	C3Pi	1	17	F2	f	X3Sigma-	1	18	F1	f	22HeStLy.20105
43635.827858	0.05	C3Pi	1	18	F2	f	X3Sigma-	1	19	F1	f	22HeStLy.20106
43628.463660	0.05	C3Pi	1	19	F2	f	X3Sigma-	1	20	F1	f	22HeStLy.20107
43620.699378	0.05	C3Pi	1	20	F2	f	X3Sigma-	1	21	F1	f	22HeStLy.20108
43612.503392	0.05	C3Pi	1	21	F2	f	X3Sigma-	1	22	F1	f	22HeStLy.20109
43603.834042	0.05	C3Pi	1	22	F2	f	X3Sigma-	1	23	F1	f	22HeStLy.20110
43594.637764	0.05	C3Pi	1	23	F2	f	X3Sigma-	1	24	F1	f	22HeStLy.20111
43584.849172	0.05	C3Pi	1	24	F2	f	X3Sigma-	1	25	F1	f	22HeStLy.20112
43574.395799	0.05	C3Pi	1	25	F2	f	X3Sigma-	1	26	F1	f	22HeStLy.20113
43591.730759	0.05	C3Pi	1	26	F2	f	X3Sigma-	1	27	F1	f	22HeStLy.20114
43580.440100	0.05	C3Pi	1	27	F2	f	X3Sigma-	1	28	F1	f	22HeStLy.20115
43569.177457	0.05	C3Pi	1	28	F2	f	X3Sigma-	1	29	F1	f	22HeStLy.20116
43557.923102	0.05	C3Pi	1	29	F2	f	X3Sigma-	1	30	F1	f	22HeStLy.20117
43546.636878	0.05	C3Pi	1	30	F2	f	X3Sigma-	1	31	F1	f	22HeStLy.20118
43535.272003	0.05	C3Pi	1	31	F2	f	X3Sigma-	1	32	F1	f	22HeStLy.20119
43523.784273	0.05	C3Pi	1	32	F2	f	X3Sigma-	1	33	F1	f	22HeStLy.20120
43512.136054	0.05	C3Pi	1	33	F2	f	X3Sigma-	1	34	F1	f	22HeStLy.20121
43500.296981	0.05	C3Pi	1	34	F2	f	X3Sigma-	1	35	F1	f	22HeStLy.20122
43488.243178	0.05	C3Pi	1	35	F2	f	X3Sigma-	1	36	F1	f	22HeStLy.20123
43475.956041	0.05	C3Pi	1	36	F2	f	X3Sigma-	1	37	F1	f	22HeStLy.20124
43463.421064	0.05	C3Pi	1	37	F2	f	X3Sigma-	1	38	F1	f	22HeStLy.20125
43450.626856	0.05	C3Pi	1	38	F2	f	X3Sigma-	1	39	F1	f	22HeStLy.20126
43437.564373	0.05	C3Pi	1	39	F2	f	X3Sigma-	1	40	F1	f	22HeStLy.20127
43424.226338	0.05	C3Pi	1	40	F2	f	X3Sigma-	1	41	F1	f	22HeStLy.20128
43410.606806	0.05	C3Pi	1	41	F2	f	X3Sigma-	1	42	F1	f	22HeStLy.20129
43396.700843	0.05	C3Pi	1	42	F2	f	X3Sigma-	1	43	F1	f	22HeStLy.20130
43382.504285	0.05	C3Pi	1	43	F2	f	X3Sigma-	1	44	F1	f	22HeStLy.20131
43368.013561	0.05	C3Pi	1	44	F2	f	X3Sigma-	1	45	F1	f	22HeStLy.20132
43353.225555	0.05	C3Pi	1	45	F2	f	X3Sigma-	1	46	F1	f	22HeStLy.20133
43338.137509	0.05	C3Pi	1	46	F2	f	X3Sigma-	1	47	F1	f	22HeStLy.20134
43322.746942	0.05	C3Pi	1	47	F2	f	X3Sigma-	1	48	F1	f	22HeStLy.20135
43307.051588	0.05	C3Pi	1	48	F2	f	X3Sigma-	1	49	F1	f	22HeStLy.20136
43291.049357	0.05	C3Pi	1	49	F2	f	X3Sigma-	1	50	F1	f	22HeStLy.20137
43709.638158	0.05	C3Pi	1	1	F2	e	X3Sigma-	1	2	F1	e	22HeStLy.20138
43706.745599	0.05	C3Pi	1	2	F2	e	X3Sigma-	1	3	F1	e	22HeStLy.20139
43703.415052	0.05	C3Pi	1	3	F2	e	X3Sigma-	1	4	F1	e	22HeStLy.20140
43699.694930	0.05	C3Pi	1	4	F2	e	X3Sigma-	1	5	F1	e	22HeStLy.20141
43695.614250	0.05	C3Pi	1	5	F2	e	X3Sigma-	1	6	F1	e	22HeStLy.20142
43691.190015	0.05	C3Pi	1	6	F2	e	X3Sigma-	1	7	F1	e	22HeStLy.20143
43686.431868	0.05	C3Pi	1	7	F2	e	X3Sigma-	1	8	F1	e	22HeStLy.20144
43681.344703	0.05	C3Pi	1	8	F2	e	X3Sigma-	1	9	F1	e	22HeStLy.20145
43675.930052	0.05	C3Pi	1	9	F2	e	X3Sigma-	1	10	F1	e	22HeStLy.20146
43670.186710	0.05	C3Pi	1	10	F2	e	X3Sigma-	1	11	F1	e	22HeStLy.20147
43664.110871	0.05	C3Pi	1	11	F2	e	X3Sigma-	1	12	F1	e	22HeStLy.20148
43657.695829	0.05	C3Pi	1	12	F2	e	X3Sigma-	1	13	F1	e	22HeStLy.20149
43650.931248	0.05	C3Pi	1	13	F2	e	X3Sigma-	1	14	F1	e	22HeStLy.20150
43643.801853	0.05	C3Pi	1	14	F2	e	X3Sigma-	1	15	F1	e	22HeStLy.20151
43636.285294	0.05	C3Pi	1	15	F2	e	X3Sigma-	1	16	F1	e	22HeStLy.20152
43628.348810	0.05	C3Pi	1	16	F2	e	X3Sigma-	1	17	F1	e	22HeStLy.20153
43619.944297	0.05	C3Pi	1	17	F2	e	X3Sigma-	1	18	F1	e	22HeStLy.20154
43611.001891	0.05	C3Pi	1	18	F2	e	X3Sigma-	1	19	F1	e	22HeStLy.20155
43601.424708	0.05	C3Pi	1	19	F2	e	X3Sigma-	1	20	F1	e	22HeStLy.20156
43591.093930	0.05	C3Pi	1	20	F2	e	X3Sigma-	1	21	F1	e	22HeStLy.20157
43599.968123	0.05	C3Pi	1	21	F2	e	X3Sigma-	1	22	F1	e	22HeStLy.20158
43588.902768	0.05	C3Pi	1	22	F2	e	X3Sigma-	1	23	F1	e	22HeStLy.20159
43577.910461	0.05	C3Pi	1	23	F2	e	X3Sigma-	1	24	F1	e	22HeStLy.20160
43566.897186	0.05	C3Pi	1	24	F2	e	X3Sigma-	1	25	F1	e	22HeStLy.20161
43555.755910	0.05	C3Pi	1	25	F2	e	X3Sigma-	1	26	F1	e	22HeStLy.20162
43544.383072	0.05	C3Pi	1	26	F2	e	X3Sigma-	1	27	F1	e	22HeStLy.20163
43532.674646	0.05	C3Pi	1	27	F2	e	X3Sigma-	1	28	F1	e	22HeStLy.20164
43520.512970	0.05	C3Pi	1	28	F2	e	X3Sigma-	1	29	F1	e	22HeStLy.20165
43507.753849	0.05	C3Pi	1	29	F2	e	X3Sigma-	1	30	F1	e	22HeStLy.20166
43511.671666	0.05	C3Pi	1	30	F2	e	X3Sigma-	1	31	F1	e	22HeStLy.20167
43497.763473	0.05	C3Pi	1	31	F2	e	X3Sigma-	1	32	F1	e	22HeStLy.20168
43484.043276	0.05	C3Pi	1	32	F2	e	X3Sigma-	1	33	F1	e	22HeStLy.20169
43470.436256	0.05	C3Pi	1	33	F2	e	X3Sigma-	1	34	F1	e	22HeStLy.20170
43456.839053	0.05	C3Pi	1	34	F2	e	X3Sigma-	1	35	F1	e	22HeStLy.20171
43443.162970	0.05	C3Pi	1	35	F2	e	X3Sigma-	1	36	F1	e	22HeStLy.20172
43429.343114	0.05	C3Pi	1	36	F2	e	X3Sigma-	1	37	F1	e	22HeStLy.20173
43415.334367	0.05	C3Pi	1	37	F2	e	X3Sigma-	1	38	F1	e	22HeStLy.20174
43401.105593	0.05	C3Pi	1	38	F2	e	X3Sigma-	1	39	F1	e	22HeStLy.20175
43386.635036	0.05	C3Pi	1	39	F2	e	X3Sigma-	1	40	F1	e	22HeStLy.20176
43371.907179	0.05	C3Pi	1	40	F2	e	X3Sigma-	1	41	F1	e	22HeStLy.20177
43356.910665	0.05	C3Pi	1	41	F2	e	X3Sigma-	1	42	F1	e	22HeStLy.20178
43341.636961	0.05	C3Pi	1	42	F2	e	X3Sigma-	1	43	F1	e	22HeStLy.20179
43326.079475	0.05	C3Pi	1	43	F2	e	X3Sigma-	1	44	F1	e	22HeStLy.20180
43310.232977	0.05	C3Pi	1	44	F2	e	X3Sigma-	1	45	F1	e	22HeStLy.20181
43294.093208	0.05	C3Pi	1	45	F2	e	X3Sigma-	1	46	F1	e	22HeStLy.20182
43277.656610	0.05	C3Pi	1	46	F2	e	X3Sigma-	1	47	F1	e	22HeStLy.20183
43260.920141	0.05	C3Pi	1	47	F2	e	X3Sigma-	1	48	F1	e	22HeStLy.20184
43243.881142	0.05	C3Pi	1	48	F2	e	X3Sigma-	1	49	F1	e	22HeStLy.20185
43226.537242	0.05	C3Pi	1	49	F2	e	X3Sigma-	1	50	F1	e	22HeStLy.20186
43911.554888	0.05	C3Pi	1	0	F3	e	X3Sigma-	1	1	F2	e	22HeStLy.20187
43910.603791	0.05	C3Pi	1	1	F3	e	X3Sigma-	1	2	F2	e	22HeStLy.20188
43909.580416	0.05	C3Pi	1	2	F3	e	X3Sigma-	1	3	F2	e	22HeStLy.20189
43908.408414	0.05	C3Pi	1	3	F3	e	X3Sigma-	1	4	F2	e	22HeStLy.20190
43907.038568	0.05	C3Pi	1	4	F3	e	X3Sigma-	1	5	F2	e	22HeStLy.20191
43905.440705	0.05	C3Pi	1	5	F3	e	X3Sigma-	1	6	F2	e	22HeStLy.20192
43903.596238	0.05	C3Pi	1	6	F3	e	X3Sigma-	1	7	F2	e	22HeStLy.20193
43901.493423	0.05	C3Pi	1	7	F3	e	X3Sigma-	1	8	F2	e	22HeStLy.20194
43899.124594	0.05	C3Pi	1	8	F3	e	X3Sigma-	1	9	F2	e	22HeStLy.20195
43896.484582	0.05	C3Pi	1	9	F3	e	X3Sigma-	1	10	F2	e	22HeStLy.20196
43893.569790	0.05	C3Pi	1	10	F3	e	X3Sigma-	1	11	F2	e	22HeStLy.20197
43890.377637	0.05	C3Pi	1	11	F3	e	X3Sigma-	1	12	F2	e	22HeStLy.20198
43886.906217	0.05	C3Pi	1	12	F3	e	X3Sigma-	1	13	F2	e	22HeStLy.20199
43883.154081	0.05	C3Pi	1	13	F3	e	X3Sigma-	1	14	F2	e	22HeStLy.20200
43879.120092	0.05	C3Pi	1	14	F3	e	X3Sigma-	1	15	F2	e	22HeStLy.20201
43874.803332	0.05	C3Pi	1	15	F3	e	X3Sigma-	1	16	F2	e	22HeStLy.20202
43870.203029	0.05	C3Pi	1	16	F3	e	X3Sigma-	1	17	F2	e	22HeStLy.20203
43865.318520	0.05	C3Pi	1	17	F3	e	X3Sigma-	1	18	F2	e	22HeStLy.20204
43860.149208	0.05	C3Pi	1	18	F3	e	X3Sigma-	1	19	F2	e	22HeStLy.20205
43854.694541	0.05	C3Pi	1	19	F3	e	X3Sigma-	1	20	F2	e	22HeStLy.20206
43848.953994	0.05	C3Pi	1	20	F3	e	X3Sigma-	1	21	F2	e	22HeStLy.20207
43842.927054	0.05	C3Pi	1	21	F3	e	X3Sigma-	1	22	F2	e	22HeStLy.20208
43836.613210	0.05	C3Pi	1	22	F3	e	X3Sigma-	1	23	F2	e	22HeStLy.20209
43830.011945	0.05	C3Pi	1	23	F3	e	X3Sigma-	1	24	F2	e	22HeStLy.20210
43823.122726	0.05	C3Pi	1	24	F3	e	X3Sigma-	1	25	F2	e	22HeStLy.20211
43815.945007	0.05	C3Pi	1	25	F3	e	X3Sigma-	1	26	F2	e	22HeStLy.20212
43808.478218	0.05	C3Pi	1	26	F3	e	X3Sigma-	1	27	F2	e	22HeStLy.20213
43800.721766	0.05	C3Pi	1	27	F3	e	X3Sigma-	1	28	F2	e	22HeStLy.20214
43792.675030	0.05	C3Pi	1	28	F3	e	X3Sigma-	1	29	F2	e	22HeStLy.20215
43784.337366	0.05	C3Pi	1	29	F3	e	X3Sigma-	1	30	F2	e	22HeStLy.20216
43775.708098	0.05	C3Pi	1	30	F3	e	X3Sigma-	1	31	F2	e	22HeStLy.20217
43766.786521	0.05	C3Pi	1	31	F3	e	X3Sigma-	1	32	F2	e	22HeStLy.20218
43757.571904	0.05	C3Pi	1	32	F3	e	X3Sigma-	1	33	F2	e	22HeStLy.20219
43748.063483	0.05	C3Pi	1	33	F3	e	X3Sigma-	1	34	F2	e	22HeStLy.20220
43738.260466	0.05	C3Pi	1	34	F3	e	X3Sigma-	1	35	F2	e	22HeStLy.20221
43728.162033	0.05	C3Pi	1	35	F3	e	X3Sigma-	1	36	F2	e	22HeStLy.20222
43717.767333	0.05	C3Pi	1	36	F3	e	X3Sigma-	1	37	F2	e	22HeStLy.20223
43707.075487	0.05	C3Pi	1	37	F3	e	X3Sigma-	1	38	F2	e	22HeStLy.20224
43696.085590	0.05	C3Pi	1	38	F3	e	X3Sigma-	1	39	F2	e	22HeStLy.20225
43684.796706	0.05	C3Pi	1	39	F3	e	X3Sigma-	1	40	F2	e	22HeStLy.20226
43673.207873	0.05	C3Pi	1	40	F3	e	X3Sigma-	1	41	F2	e	22HeStLy.20227
43661.318102	0.05	C3Pi	1	41	F3	e	X3Sigma-	1	42	F2	e	22HeStLy.20228
43649.126379	0.05	C3Pi	1	42	F3	e	X3Sigma-	1	43	F2	e	22HeStLy.20229
43636.631661	0.05	C3Pi	1	43	F3	e	X3Sigma-	1	44	F2	e	22HeStLy.20230
43623.832881	0.05	C3Pi	1	44	F3	e	X3Sigma-	1	45	F2	e	22HeStLy.20231
43610.728947	0.05	C3Pi	1	45	F3	e	X3Sigma-	1	46	F2	e	22HeStLy.20232
43597.318740	0.05	C3Pi	1	46	F3	e	X3Sigma-	1	47	F2	e	22HeStLy.20233
43583.601118	0.05	C3Pi	1	47	F3	e	X3Sigma-	1	48	F2	e	22HeStLy.20234
43569.574915	0.05	C3Pi	1	48	F3	e	X3Sigma-	1	49	F2	e	22HeStLy.20235
43555.238938	0.05	C3Pi	1	49	F3	e	X3Sigma-	1	50	F2	e	22HeStLy.20236
43897.032536	0.05	C3Pi	1	1	F3	f	X3Sigma-	1	2	F1	f	22HeStLy.20237
43895.096325	0.05	C3Pi	1	2	F3	f	X3Sigma-	1	3	F1	f	22HeStLy.20238
43892.877976	0.05	C3Pi	1	3	F3	f	X3Sigma-	1	4	F1	f	22HeStLy.20239
43890.377439	0.05	C3Pi	1	4	F3	f	X3Sigma-	1	5	F1	f	22HeStLy.20240
43887.594638	0.05	C3Pi	1	5	F3	f	X3Sigma-	1	6	F1	f	22HeStLy.20241
43884.529473	0.05	C3Pi	1	6	F3	f	X3Sigma-	1	7	F1	f	22HeStLy.20242
43881.181818	0.05	C3Pi	1	7	F3	f	X3Sigma-	1	8	F1	f	22HeStLy.20243
43877.551523	0.05	C3Pi	1	8	F3	f	X3Sigma-	1	9	F1	f	22HeStLy.20244
43873.638411	0.05	C3Pi	1	9	F3	f	X3Sigma-	1	10	F1	f	22HeStLy.20245
43869.442284	0.05	C3Pi	1	10	F3	f	X3Sigma-	1	11	F1	f	22HeStLy.20246
43864.962915	0.05	C3Pi	1	11	F3	f	X3Sigma-	1	12	F1	f	22HeStLy.20247
43860.200055	0.05	C3Pi	1	12	F3	f	X3Sigma-	1	13	F1	f	22HeStLy.20248
43855.153430	0.05	C3Pi	1	13	F3	f	X3Sigma-	1	14	F1	f	22HeStLy.20249
43849.822742	0.05	C3Pi	1	14	F3	f	X3Sigma-	1	15	F1	f	22HeStLy.20250
43844.207667	0.05	C3Pi	1	15	F3	f	X3Sigma-	1	16	F1	f	22HeStLy.20251
43838.307859	0.05	C3Pi	1	16	F3	f	X3Sigma-	1	17	F1	f	22HeStLy.20252
43832.122945	0.05	C3Pi	1	17	F3	f	X3Sigma-	1	18	F1	f	22HeStLy.20253
43825.652529	0.05	C3Pi	1	18	F3	f	X3Sigma-	1	19	F1	f	22HeStLy.20254
43818.896192	0.05	C3Pi	1	19	F3	f	X3Sigma-	1	20	F1	f	22HeStLy.20255
43811.853489	0.05	C3Pi	1	20	F3	f	X3Sigma-	1	21	F1	f	22HeStLy.20256
43804.523951	0.05	C3Pi	1	21	F3	f	X3Sigma-	1	22	F1	f	22HeStLy.20257
43796.907087	0.05	C3Pi	1	22	F3	f	X3Sigma-	1	23	F1	f	22HeStLy.20258
43789.002379	0.05	C3Pi	1	23	F3	f	X3Sigma-	1	24	F1	f	22HeStLy.20259
43780.809287	0.05	C3Pi	1	24	F3	f	X3Sigma-	1	25	F1	f	22HeStLy.20260
43772.327246	0.05	C3Pi	1	25	F3	f	X3Sigma-	1	26	F1	f	22HeStLy.20261
43763.555668	0.05	C3Pi	1	26	F3	f	X3Sigma-	1	27	F1	f	22HeStLy.20262
43754.493938	0.05	C3Pi	1	27	F3	f	X3Sigma-	1	28	F1	f	22HeStLy.20263
43745.141421	0.05	C3Pi	1	28	F3	f	X3Sigma-	1	29	F1	f	22HeStLy.20264
43735.497455	0.05	C3Pi	1	29	F3	f	X3Sigma-	1	30	F1	f	22HeStLy.20265
43725.561355	0.05	C3Pi	1	30	F3	f	X3Sigma-	1	31	F1	f	22HeStLy.20266
43715.332414	0.05	C3Pi	1	31	F3	f	X3Sigma-	1	32	F1	f	22HeStLy.20267
43704.809897	0.05	C3Pi	1	32	F3	f	X3Sigma-	1	33	F1	f	22HeStLy.20268
43693.993048	0.05	C3Pi	1	33	F3	f	X3Sigma-	1	34	F1	f	22HeStLy.20269
43682.881086	0.05	C3Pi	1	34	F3	f	X3Sigma-	1	35	F1	f	22HeStLy.20270
43671.473207	0.05	C3Pi	1	35	F3	f	X3Sigma-	1	36	F1	f	22HeStLy.20271
43659.768583	0.05	C3Pi	1	36	F3	f	X3Sigma-	1	37	F1	f	22HeStLy.20272
43647.766359	0.05	C3Pi	1	37	F3	f	X3Sigma-	1	38	F1	f	22HeStLy.20273
43635.465662	0.05	C3Pi	1	38	F3	f	X3Sigma-	1	39	F1	f	22HeStLy.20274
43622.865589	0.05	C3Pi	1	39	F3	f	X3Sigma-	1	40	F1	f	22HeStLy.20275
43609.965218	0.05	C3Pi	1	40	F3	f	X3Sigma-	1	41	F1	f	22HeStLy.20276
43596.763601	0.05	C3Pi	1	41	F3	f	X3Sigma-	1	42	F1	f	22HeStLy.20277
43583.259766	0.05	C3Pi	1	42	F3	f	X3Sigma-	1	43	F1	f	22HeStLy.20278
43569.452718	0.05	C3Pi	1	43	F3	f	X3Sigma-	1	44	F1	f	22HeStLy.20279
43555.341439	0.05	C3Pi	1	44	F3	f	X3Sigma-	1	45	F1	f	22HeStLy.20280
43540.924885	0.05	C3Pi	1	45	F3	f	X3Sigma-	1	46	F1	f	22HeStLy.20281
43526.201992	0.05	C3Pi	1	46	F3	f	X3Sigma-	1	47	F1	f	22HeStLy.20282
43511.171668	0.05	C3Pi	1	47	F3	f	X3Sigma-	1	48	F1	f	22HeStLy.20283
43495.832802	0.05	C3Pi	1	48	F3	f	X3Sigma-	1	49	F1	f	22HeStLy.20284
43480.184255	0.05	C3Pi	1	49	F3	f	X3Sigma-	1	50	F1	f	22HeStLy.20285
43901.527003	0.05	C3Pi	1	0	F3	e	X3Sigma-	1	1	F1	e	22HeStLy.20286
43899.161980	0.05	C3Pi	1	1	F3	e	X3Sigma-	1	2	F1	e	22HeStLy.20287
43896.297077	0.05	C3Pi	1	2	F3	e	X3Sigma-	1	3	F1	e	22HeStLy.20288
43893.008695	0.05	C3Pi	1	3	F3	e	X3Sigma-	1	4	F1	e	22HeStLy.20289
43889.346101	0.05	C3Pi	1	4	F3	e	X3Sigma-	1	5	F1	e	22HeStLy.20290
43885.339519	0.05	C3Pi	1	5	F3	e	X3Sigma-	1	6	F1	e	22HeStLy.20291
43881.007578	0.05	C3Pi	1	6	F3	e	X3Sigma-	1	7	F1	e	22HeStLy.20292
43876.362062	0.05	C3Pi	1	7	F3	e	X3Sigma-	1	8	F1	e	22HeStLy.20293
43871.410661	0.05	C3Pi	1	8	F3	e	X3Sigma-	1	9	F1	e	22HeStLy.20294
43866.158555	0.05	C3Pi	1	9	F3	e	X3Sigma-	1	10	F1	e	22HeStLy.20295
43860.609331	0.05	C3Pi	1	10	F3	e	X3Sigma-	1	11	F1	e	22HeStLy.20296
43854.765538	0.05	C3Pi	1	11	F3	e	X3Sigma-	1	12	F1	e	22HeStLy.20297
43848.629018	0.05	C3Pi	1	12	F3	e	X3Sigma-	1	13	F1	e	22HeStLy.20298
43842.201126	0.05	C3Pi	1	13	F3	e	X3Sigma-	1	14	F1	e	22HeStLy.20299
43835.482862	0.05	C3Pi	1	14	F3	e	X3Sigma-	1	15	F1	e	22HeStLy.20300
43828.474966	0.05	C3Pi	1	15	F3	e	X3Sigma-	1	16	F1	e	22HeStLy.20301
43821.177978	0.05	C3Pi	1	16	F3	e	X3Sigma-	1	17	F1	e	22HeStLy.20302
43813.592284	0.05	C3Pi	1	17	F3	e	X3Sigma-	1	18	F1	e	22HeStLy.20303
43805.718138	0.05	C3Pi	1	18	F3	e	X3Sigma-	1	19	F1	e	22HeStLy.20304
43797.555691	0.05	C3Pi	1	19	F3	e	X3Sigma-	1	20	F1	e	22HeStLy.20305
43789.105002	0.05	C3Pi	1	20	F3	e	X3Sigma-	1	21	F1	e	22HeStLy.20306
43780.366050	0.05	C3Pi	1	21	F3	e	X3Sigma-	1	22	F1	e	22HeStLy.20307
43771.338743	0.05	C3Pi	1	22	F3	e	X3Sigma-	1	23	F1	e	22HeStLy.20308
43762.022924	0.05	C3Pi	1	23	F3	e	X3Sigma-	1	24	F1	e	22HeStLy.20309
43752.418373	0.05	C3Pi	1	24	F3	e	X3Sigma-	1	25	F1	e	22HeStLy.20310
43742.524817	0.05	C3Pi	1	25	F3	e	X3Sigma-	1	26	F1	e	22HeStLy.20311
43732.341929	0.05	C3Pi	1	26	F3	e	X3Sigma-	1	27	F1	e	22HeStLy.20312
43721.869331	0.05	C3Pi	1	27	F3	e	X3Sigma-	1	28	F1	e	22HeStLy.20313
43711.106597	0.05	C3Pi	1	28	F3	e	X3Sigma-	1	29	F1	e	22HeStLy.20314
43700.053255	0.05	C3Pi	1	29	F3	e	X3Sigma-	1	30	F1	e	22HeStLy.20315
43688.708791	0.05	C3Pi	1	30	F3	e	X3Sigma-	1	31	F1	e	22HeStLy.20316
43677.072647	0.05	C3Pi	1	31	F3	e	X3Sigma-	1	32	F1	e	22HeStLy.20317
43665.144224	0.05	C3Pi	1	32	F3	e	X3Sigma-	1	33	F1	e	22HeStLy.20318
43652.922885	0.05	C3Pi	1	33	F3	e	X3Sigma-	1	34	F1	e	22HeStLy.20319
43640.407955	0.05	C3Pi	1	34	F3	e	X3Sigma-	1	35	F1	e	22HeStLy.20320
43627.598723	0.05	C3Pi	1	35	F3	e	X3Sigma-	1	36	F1	e	22HeStLy.20321
43614.494443	0.05	C3Pi	1	36	F3	e	X3Sigma-	1	37	F1	e	22HeStLy.20322
43601.094332	0.05	C3Pi	1	37	F3	e	X3Sigma-	1	38	F1	e	22HeStLy.20323
43587.397579	0.05	C3Pi	1	38	F3	e	X3Sigma-	1	39	F1	e	22HeStLy.20324
43573.403337	0.05	C3Pi	1	39	F3	e	X3Sigma-	1	40	F1	e	22HeStLy.20325
43559.110731	0.05	C3Pi	1	40	F3	e	X3Sigma-	1	41	F1	e	22HeStLy.20326
43544.518852	0.05	C3Pi	1	41	F3	e	X3Sigma-	1	42	F1	e	22HeStLy.20327
43529.626765	0.05	C3Pi	1	42	F3	e	X3Sigma-	1	43	F1	e	22HeStLy.20328
43514.433505	0.05	C3Pi	1	43	F3	e	X3Sigma-	1	44	F1	e	22HeStLy.20329
43498.938079	0.05	C3Pi	1	44	F3	e	X3Sigma-	1	45	F1	e	22HeStLy.20330
43483.139466	0.05	C3Pi	1	45	F3	e	X3Sigma-	1	46	F1	e	22HeStLy.20331
43467.036621	0.05	C3Pi	1	46	F3	e	X3Sigma-	1	47	F1	e	22HeStLy.20332
43450.628468	0.05	C3Pi	1	47	F3	e	X3Sigma-	1	48	F1	e	22HeStLy.20333
43433.913908	0.05	C3Pi	1	48	F3	e	X3Sigma-	1	49	F1	e	22HeStLy.20334
43416.891817	0.05	C3Pi	1	49	F3	e	X3Sigma-	1	50	F1	e	22HeStLy.20335
43545.354092	0.05	C3Pi	1	2	F1	f	X3Sigma-	1	2	F2	e	22HeStLy.20336
43545.389597	0.05	C3Pi	1	3	F1	f	X3Sigma-	1	3	F2	e	22HeStLy.20337
43545.267343	0.05	C3Pi	1	4	F1	f	X3Sigma-	1	4	F2	e	22HeStLy.20338
