transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
45012.508418	0.05	C3Pi	1	11	F3	e	X3Sigma-	0	10	F1	e	22HeStLy.16934
45008.870829	0.05	C3Pi	1	12	F3	e	X3Sigma-	0	11	F1	e	22HeStLy.16935
45004.921349	0.05	C3Pi	1	13	F3	e	X3Sigma-	0	12	F1	e	22HeStLy.16936
45000.662575	0.05	C3Pi	1	14	F3	e	X3Sigma-	0	13	F1	e	22HeStLy.16937
44996.096672	0.05	C3Pi	1	15	F3	e	X3Sigma-	0	14	F1	e	22HeStLy.16938
44991.225510	0.05	C3Pi	1	16	F3	e	X3Sigma-	0	15	F1	e	22HeStLy.16939
44986.050740	0.05	C3Pi	1	17	F3	e	X3Sigma-	0	16	F1	e	22HeStLy.16940
44980.573858	0.05	C3Pi	1	18	F3	e	X3Sigma-	0	17	F1	e	22HeStLy.16941
44974.796239	0.05	C3Pi	1	19	F3	e	X3Sigma-	0	18	F1	e	22HeStLy.16942
44968.719167	0.05	C3Pi	1	20	F3	e	X3Sigma-	0	19	F1	e	22HeStLy.16943
44962.343847	0.05	C3Pi	1	21	F3	e	X3Sigma-	0	20	F1	e	22HeStLy.16944
44955.671428	0.05	C3Pi	1	22	F3	e	X3Sigma-	0	21	F1	e	22HeStLy.16945
44948.703007	0.05	C3Pi	1	23	F3	e	X3Sigma-	0	22	F1	e	22HeStLy.16946
44941.439640	0.05	C3Pi	1	24	F3	e	X3Sigma-	0	23	F1	e	22HeStLy.16947
44933.882349	0.05	C3Pi	1	25	F3	e	X3Sigma-	0	24	F1	e	22HeStLy.16948
44926.032126	0.05	C3Pi	1	26	F3	e	X3Sigma-	0	25	F1	e	22HeStLy.16949
44917.889943	0.05	C3Pi	1	27	F3	e	X3Sigma-	0	26	F1	e	22HeStLy.16950
44909.456750	0.05	C3Pi	1	28	F3	e	X3Sigma-	0	27	F1	e	22HeStLy.16951
44900.733486	0.05	C3Pi	1	29	F3	e	X3Sigma-	0	28	F1	e	22HeStLy.16952
44891.721079	0.05	C3Pi	1	30	F3	e	X3Sigma-	0	29	F1	e	22HeStLy.16953
44882.420450	0.05	C3Pi	1	31	F3	e	X3Sigma-	0	30	F1	e	22HeStLy.16954
44872.832520	0.05	C3Pi	1	32	F3	e	X3Sigma-	0	31	F1	e	22HeStLy.16955
44862.958209	0.05	C3Pi	1	33	F3	e	X3Sigma-	0	32	F1	e	22HeStLy.16956
44852.798440	0.05	C3Pi	1	34	F3	e	X3Sigma-	0	33	F1	e	22HeStLy.16957
44842.354145	0.05	C3Pi	1	35	F3	e	X3Sigma-	0	34	F1	e	22HeStLy.16958
44831.626263	0.05	C3Pi	1	36	F3	e	X3Sigma-	0	35	F1	e	22HeStLy.16959
44820.615746	0.05	C3Pi	1	37	F3	e	X3Sigma-	0	36	F1	e	22HeStLy.16960
44809.323559	0.05	C3Pi	1	38	F3	e	X3Sigma-	0	37	F1	e	22HeStLy.16961
44797.750683	0.05	C3Pi	1	39	F3	e	X3Sigma-	0	38	F1	e	22HeStLy.16962
44785.898116	0.05	C3Pi	1	40	F3	e	X3Sigma-	0	39	F1	e	22HeStLy.16963
44773.766874	0.05	C3Pi	1	41	F3	e	X3Sigma-	0	40	F1	e	22HeStLy.16964
44761.357993	0.05	C3Pi	1	42	F3	e	X3Sigma-	0	41	F1	e	22HeStLy.16965
44748.672532	0.05	C3Pi	1	43	F3	e	X3Sigma-	0	42	F1	e	22HeStLy.16966
44735.711570	0.05	C3Pi	1	44	F3	e	X3Sigma-	0	43	F1	e	22HeStLy.16967
44722.476211	0.05	C3Pi	1	45	F3	e	X3Sigma-	0	44	F1	e	22HeStLy.16968
44708.967582	0.05	C3Pi	1	46	F3	e	X3Sigma-	0	45	F1	e	22HeStLy.16969
44695.186836	0.05	C3Pi	1	47	F3	e	X3Sigma-	0	46	F1	e	22HeStLy.16970
44681.135148	0.05	C3Pi	1	48	F3	e	X3Sigma-	0	47	F1	e	22HeStLy.16971
44666.813722	0.05	C3Pi	1	49	F3	e	X3Sigma-	0	48	F1	e	22HeStLy.16972
44652.223787	0.05	C3Pi	1	50	F3	e	X3Sigma-	0	49	F1	e	22HeStLy.16973
43533.381725	0.05	C3Pi	1	2	F1	e	X3Sigma-	1	3	F2	e	22HeStLy.16974
43532.161475	0.05	C3Pi	1	3	F1	e	X3Sigma-	1	4	F2	e	22HeStLy.16975
43530.725395	0.05	C3Pi	1	4	F1	e	X3Sigma-	1	5	F2	e	22HeStLy.16976
43529.043013	0.05	C3Pi	1	5	F1	e	X3Sigma-	1	6	F2	e	22HeStLy.16977
43527.095857	0.05	C3Pi	1	6	F1	e	X3Sigma-	1	7	F2	e	22HeStLy.16978
43524.872435	0.05	C3Pi	1	7	F1	e	X3Sigma-	1	8	F2	e	22HeStLy.16979
43522.365386	0.05	C3Pi	1	8	F1	e	X3Sigma-	1	9	F2	e	22HeStLy.16980
43519.569868	0.05	C3Pi	1	9	F1	e	X3Sigma-	1	10	F2	e	22HeStLy.16981
43516.482635	0.05	C3Pi	1	10	F1	e	X3Sigma-	1	11	F2	e	22HeStLy.16982
43513.101480	0.05	C3Pi	1	11	F1	e	X3Sigma-	1	12	F2	e	22HeStLy.16983
43509.424899	0.05	C3Pi	1	12	F1	e	X3Sigma-	1	13	F2	e	22HeStLy.16984
43505.451880	0.05	C3Pi	1	13	F1	e	X3Sigma-	1	14	F2	e	22HeStLy.16985
43501.181763	0.05	C3Pi	1	14	F1	e	X3Sigma-	1	15	F2	e	22HeStLy.16986
43496.614147	0.05	C3Pi	1	15	F1	e	X3Sigma-	1	16	F2	e	22HeStLy.16987
43491.748831	0.05	C3Pi	1	16	F1	e	X3Sigma-	1	17	F2	e	22HeStLy.16988
43486.585764	0.05	C3Pi	1	17	F1	e	X3Sigma-	1	18	F2	e	22HeStLy.16989
43481.125020	0.05	C3Pi	1	18	F1	e	X3Sigma-	1	19	F2	e	22HeStLy.16990
43475.366773	0.05	C3Pi	1	19	F1	e	X3Sigma-	1	20	F2	e	22HeStLy.16991
43469.311281	0.05	C3Pi	1	20	F1	e	X3Sigma-	1	21	F2	e	22HeStLy.16992
43462.958871	0.05	C3Pi	1	21	F1	e	X3Sigma-	1	22	F2	e	22HeStLy.16993
43456.309935	0.05	C3Pi	1	22	F1	e	X3Sigma-	1	23	F2	e	22HeStLy.16994
43449.364918	0.05	C3Pi	1	23	F1	e	X3Sigma-	1	24	F2	e	22HeStLy.16995
43442.124315	0.05	C3Pi	1	24	F1	e	X3Sigma-	1	25	F2	e	22HeStLy.16996
43434.588666	0.05	C3Pi	1	25	F1	e	X3Sigma-	1	26	F2	e	22HeStLy.16997
43426.758551	0.05	C3Pi	1	26	F1	e	X3Sigma-	1	27	F2	e	22HeStLy.16998
43418.634591	0.05	C3Pi	1	27	F1	e	X3Sigma-	1	28	F2	e	22HeStLy.16999
43410.217439	0.05	C3Pi	1	28	F1	e	X3Sigma-	1	29	F2	e	22HeStLy.17000
43401.507784	0.05	C3Pi	1	29	F1	e	X3Sigma-	1	30	F2	e	22HeStLy.17001
43392.506346	0.05	C3Pi	1	30	F1	e	X3Sigma-	1	31	F2	e	22HeStLy.17002
43383.213873	0.05	C3Pi	1	31	F1	e	X3Sigma-	1	32	F2	e	22HeStLy.17003
43373.631142	0.05	C3Pi	1	32	F1	e	X3Sigma-	1	33	F2	e	22HeStLy.17004
43363.758953	0.05	C3Pi	1	33	F1	e	X3Sigma-	1	34	F2	e	22HeStLy.17005
43353.598129	0.05	C3Pi	1	34	F1	e	X3Sigma-	1	35	F2	e	22HeStLy.17006
43343.149509	0.05	C3Pi	1	35	F1	e	X3Sigma-	1	36	F2	e	22HeStLy.17007
43332.413947	0.05	C3Pi	1	36	F1	e	X3Sigma-	1	37	F2	e	22HeStLy.17008
43321.392302	0.05	C3Pi	1	37	F1	e	X3Sigma-	1	38	F2	e	22HeStLy.17009
43310.085427	0.05	C3Pi	1	38	F1	e	X3Sigma-	1	39	F2	e	22HeStLy.17010
43298.494155	0.05	C3Pi	1	39	F1	e	X3Sigma-	1	40	F2	e	22HeStLy.17011
43286.619267	0.05	C3Pi	1	40	F1	e	X3Sigma-	1	41	F2	e	22HeStLy.17012
43274.461454	0.05	C3Pi	1	41	F1	e	X3Sigma-	1	42	F2	e	22HeStLy.17013
43262.021230	0.05	C3Pi	1	42	F1	e	X3Sigma-	1	43	F2	e	22HeStLy.17014
43249.298778	0.05	C3Pi	1	43	F1	e	X3Sigma-	1	44	F2	e	22HeStLy.17015
43236.293626	0.05	C3Pi	1	44	F1	e	X3Sigma-	1	45	F2	e	22HeStLy.17016
43223.003888	0.05	C3Pi	1	45	F1	e	X3Sigma-	1	46	F2	e	22HeStLy.17017
43209.424255	0.05	C3Pi	1	46	F1	e	X3Sigma-	1	47	F2	e	22HeStLy.17018
43195.539398	0.05	C3Pi	1	47	F1	e	X3Sigma-	1	48	F2	e	22HeStLy.17019
43181.295282	0.05	C3Pi	1	48	F1	e	X3Sigma-	1	49	F2	e	22HeStLy.17020
43522.055061	0.05	C3Pi	1	2	F1	f	X3Sigma-	1	3	F1	f	22HeStLy.17021
43519.732980	0.05	C3Pi	1	3	F1	f	X3Sigma-	1	4	F1	f	22HeStLy.17022
43517.107092	0.05	C3Pi	1	4	F1	f	X3Sigma-	1	5	F1	f	22HeStLy.17023
43514.177533	0.05	C3Pi	1	5	F1	f	X3Sigma-	1	6	F1	f	22HeStLy.17024
43510.944467	0.05	C3Pi	1	6	F1	f	X3Sigma-	1	7	F1	f	22HeStLy.17025
43507.408083	0.05	C3Pi	1	7	F1	f	X3Sigma-	1	8	F1	f	22HeStLy.17026
43503.568599	0.05	C3Pi	1	8	F1	f	X3Sigma-	1	9	F1	f	22HeStLy.17027
43499.426260	0.05	C3Pi	1	9	F1	f	X3Sigma-	1	10	F1	f	22HeStLy.17028
43494.981339	0.05	C3Pi	1	10	F1	f	X3Sigma-	1	11	F1	f	22HeStLy.17029
43490.234133	0.05	C3Pi	1	11	F1	f	X3Sigma-	1	12	F1	f	22HeStLy.17030
43485.184971	0.05	C3Pi	1	12	F1	f	X3Sigma-	1	13	F1	f	22HeStLy.17031
43479.834205	0.05	C3Pi	1	13	F1	f	X3Sigma-	1	14	F1	f	22HeStLy.17032
43474.182217	0.05	C3Pi	1	14	F1	f	X3Sigma-	1	15	F1	f	22HeStLy.17033
43468.229414	0.05	C3Pi	1	15	F1	f	X3Sigma-	1	16	F1	f	22HeStLy.17034
43461.976232	0.05	C3Pi	1	16	F1	f	X3Sigma-	1	17	F1	f	22HeStLy.17035
43455.423133	0.05	C3Pi	1	17	F1	f	X3Sigma-	1	18	F1	f	22HeStLy.17036
43448.570606	0.05	C3Pi	1	18	F1	f	X3Sigma-	1	19	F1	f	22HeStLy.17037
43441.419167	0.05	C3Pi	1	19	F1	f	X3Sigma-	1	20	F1	f	22HeStLy.17038
43433.969360	0.05	C3Pi	1	20	F1	f	X3Sigma-	1	21	F1	f	22HeStLy.17039
43426.221754	0.05	C3Pi	1	21	F1	f	X3Sigma-	1	22	F1	f	22HeStLy.17040
43418.176947	0.05	C3Pi	1	22	F1	f	X3Sigma-	1	23	F1	f	22HeStLy.17041
43409.835562	0.05	C3Pi	1	23	F1	f	X3Sigma-	1	24	F1	f	22HeStLy.17042
43401.198248	0.05	C3Pi	1	24	F1	f	X3Sigma-	1	25	F1	f	22HeStLy.17043
43392.265684	0.05	C3Pi	1	25	F1	f	X3Sigma-	1	26	F1	f	22HeStLy.17044
43383.038571	0.05	C3Pi	1	26	F1	f	X3Sigma-	1	27	F1	f	22HeStLy.17045
43373.517638	0.05	C3Pi	1	27	F1	f	X3Sigma-	1	28	F1	f	22HeStLy.17046
43363.703641	0.05	C3Pi	1	28	F1	f	X3Sigma-	1	29	F1	f	22HeStLy.17047
43353.597360	0.05	C3Pi	1	29	F1	f	X3Sigma-	1	30	F1	f	22HeStLy.17048
43343.199601	0.05	C3Pi	1	30	F1	f	X3Sigma-	1	31	F1	f	22HeStLy.17049
43332.511194	0.05	C3Pi	1	31	F1	f	X3Sigma-	1	32	F1	f	22HeStLy.17050
43321.532994	0.05	C3Pi	1	32	F1	f	X3Sigma-	1	33	F1	f	22HeStLy.17051
43310.265880	0.05	C3Pi	1	33	F1	f	X3Sigma-	1	34	F1	f	22HeStLy.17052
43298.710752	0.05	C3Pi	1	34	F1	f	X3Sigma-	1	35	F1	f	22HeStLy.17053
43286.868534	0.05	C3Pi	1	35	F1	f	X3Sigma-	1	36	F1	f	22HeStLy.17054
43274.740166	0.05	C3Pi	1	36	F1	f	X3Sigma-	1	37	F1	f	22HeStLy.17055
43262.326610	0.05	C3Pi	1	37	F1	f	X3Sigma-	1	38	F1	f	22HeStLy.17056
43249.628838	0.05	C3Pi	1	38	F1	f	X3Sigma-	1	39	F1	f	22HeStLy.17057
43236.647838	0.05	C3Pi	1	39	F1	f	X3Sigma-	1	40	F1	f	22HeStLy.17058
43223.384597	0.05	C3Pi	1	40	F1	f	X3Sigma-	1	41	F1	f	22HeStLy.17059
43209.840104	0.05	C3Pi	1	41	F1	f	X3Sigma-	1	42	F1	f	22HeStLy.17060
43196.015327	0.05	C3Pi	1	42	F1	f	X3Sigma-	1	43	F1	f	22HeStLy.17061
43181.911201	0.05	C3Pi	1	43	F1	f	X3Sigma-	1	44	F1	f	22HeStLy.17062
43167.528597	0.05	C3Pi	1	44	F1	f	X3Sigma-	1	45	F1	f	22HeStLy.17063
43152.868269	0.05	C3Pi	1	45	F1	f	X3Sigma-	1	46	F1	f	22HeStLy.17064
43137.930773	0.05	C3Pi	1	46	F1	f	X3Sigma-	1	47	F1	f	22HeStLy.17065
43122.716314	0.05	C3Pi	1	47	F1	f	X3Sigma-	1	48	F1	f	22HeStLy.17066
43107.224448	0.05	C3Pi	1	48	F1	f	X3Sigma-	1	49	F1	f	22HeStLy.17067
43519.931917	0.05	C3Pi	1	2	F1	e	X3Sigma-	1	3	F1	e	22HeStLy.17068
43516.508275	0.05	C3Pi	1	3	F1	e	X3Sigma-	1	4	F1	e	22HeStLy.17069
43512.692917	0.05	C3Pi	1	4	F1	e	X3Sigma-	1	5	F1	e	22HeStLy.17070
43508.516585	0.05	C3Pi	1	5	F1	e	X3Sigma-	1	6	F1	e	22HeStLy.17071
43503.998080	0.05	C3Pi	1	6	F1	e	X3Sigma-	1	7	F1	e	22HeStLy.17072
43499.149273	0.05	C3Pi	1	7	F1	e	X3Sigma-	1	8	F1	e	22HeStLy.17073
43493.977960	0.05	C3Pi	1	8	F1	e	X3Sigma-	1	9	F1	e	22HeStLy.17074
43488.489471	0.05	C3Pi	1	9	F1	e	X3Sigma-	1	10	F1	e	22HeStLy.17075
43482.687598	0.05	C3Pi	1	10	F1	e	X3Sigma-	1	11	F1	e	22HeStLy.17076
43476.575146	0.05	C3Pi	1	11	F1	e	X3Sigma-	1	12	F1	e	22HeStLy.17077
43470.154270	0.05	C3Pi	1	12	F1	e	X3Sigma-	1	13	F1	e	22HeStLy.17078
43463.426690	0.05	C3Pi	1	13	F1	e	X3Sigma-	1	14	F1	e	22HeStLy.17079
43456.393827	0.05	C3Pi	1	14	F1	e	X3Sigma-	1	15	F1	e	22HeStLy.17080
43449.056896	0.05	C3Pi	1	15	F1	e	X3Sigma-	1	16	F1	e	22HeStLy.17081
43441.416971	0.05	C3Pi	1	16	F1	e	X3Sigma-	1	17	F1	e	22HeStLy.17082
43433.475022	0.05	C3Pi	1	17	F1	e	X3Sigma-	1	18	F1	e	22HeStLy.17083
43425.231955	0.05	C3Pi	1	18	F1	e	X3Sigma-	1	19	F1	e	22HeStLy.17084
43416.688625	0.05	C3Pi	1	19	F1	e	X3Sigma-	1	20	F1	e	22HeStLy.17085
43407.845861	0.05	C3Pi	1	20	F1	e	X3Sigma-	1	21	F1	e	22HeStLy.17086
43398.704472	0.05	C3Pi	1	21	F1	e	X3Sigma-	1	22	F1	e	22HeStLy.17087
43389.265258	0.05	C3Pi	1	22	F1	e	X3Sigma-	1	23	F1	e	22HeStLy.17088
43379.529018	0.05	C3Pi	1	23	F1	e	X3Sigma-	1	24	F1	e	22HeStLy.17089
43369.496552	0.05	C3Pi	1	24	F1	e	X3Sigma-	1	25	F1	e	22HeStLy.17090
43359.168671	0.05	C3Pi	1	25	F1	e	X3Sigma-	1	26	F1	e	22HeStLy.17091
43348.546193	0.05	C3Pi	1	26	F1	e	X3Sigma-	1	27	F1	e	22HeStLy.17092
43337.629951	0.05	C3Pi	1	27	F1	e	X3Sigma-	1	28	F1	e	22HeStLy.17093
43326.420790	0.05	C3Pi	1	28	F1	e	X3Sigma-	1	29	F1	e	22HeStLy.17094
43314.919573	0.05	C3Pi	1	29	F1	e	X3Sigma-	1	30	F1	e	22HeStLy.17095
43303.127178	0.05	C3Pi	1	30	F1	e	X3Sigma-	1	31	F1	e	22HeStLy.17096
43291.044500	0.05	C3Pi	1	31	F1	e	X3Sigma-	1	32	F1	e	22HeStLy.17097
43278.672448	0.05	C3Pi	1	32	F1	e	X3Sigma-	1	33	F1	e	22HeStLy.17098
43266.011951	0.05	C3Pi	1	33	F1	e	X3Sigma-	1	34	F1	e	22HeStLy.17099
43253.063947	0.05	C3Pi	1	34	F1	e	X3Sigma-	1	35	F1	e	22HeStLy.17100
43239.829387	0.05	C3Pi	1	35	F1	e	X3Sigma-	1	36	F1	e	22HeStLy.17101
43226.309229	0.05	C3Pi	1	36	F1	e	X3Sigma-	1	37	F1	e	22HeStLy.17102
43212.504430	0.05	C3Pi	1	37	F1	e	X3Sigma-	1	38	F1	e	22HeStLy.17103
43198.415939	0.05	C3Pi	1	38	F1	e	X3Sigma-	1	39	F1	e	22HeStLy.17104
43184.044679	0.05	C3Pi	1	39	F1	e	X3Sigma-	1	40	F1	e	22HeStLy.17105
43169.391519	0.05	C3Pi	1	40	F1	e	X3Sigma-	1	41	F1	e	22HeStLy.17106
43154.457233	0.05	C3Pi	1	41	F1	e	X3Sigma-	1	42	F1	e	22HeStLy.17107
43139.242416	0.05	C3Pi	1	42	F1	e	X3Sigma-	1	43	F1	e	22HeStLy.17108
43123.747329	0.05	C3Pi	1	43	F1	e	X3Sigma-	1	44	F1	e	22HeStLy.17109
43107.971577	0.05	C3Pi	1	44	F1	e	X3Sigma-	1	45	F1	e	22HeStLy.17110
43091.913350	0.05	C3Pi	1	45	F1	e	X3Sigma-	1	46	F1	e	22HeStLy.17111
43075.567409	0.05	C3Pi	1	46	F1	e	X3Sigma-	1	47	F1	e	22HeStLy.17112
43058.918499	0.05	C3Pi	1	47	F1	e	X3Sigma-	1	48	F1	e	22HeStLy.17113
43041.912651	0.05	C3Pi	1	48	F1	e	X3Sigma-	1	49	F1	e	22HeStLy.17114
43713.462195	0.05	C3Pi	1	1	F2	e	X3Sigma-	1	2	F2	e	22HeStLy.17115
43712.411006	0.05	C3Pi	1	2	F2	e	X3Sigma-	1	3	F2	e	22HeStLy.17116
43711.196422	0.05	C3Pi	1	3	F2	e	X3Sigma-	1	4	F2	e	22HeStLy.17117
43709.767558	0.05	C3Pi	1	4	F2	e	X3Sigma-	1	5	F2	e	22HeStLy.17118
43708.093630	0.05	C3Pi	1	5	F2	e	X3Sigma-	1	6	F2	e	22HeStLy.17119
43706.155760	0.05	C3Pi	1	6	F2	e	X3Sigma-	1	7	F2	e	22HeStLy.17120
43703.941934	0.05	C3Pi	1	7	F2	e	X3Sigma-	1	8	F2	e	22HeStLy.17121
43701.444131	0.05	C3Pi	1	8	F2	e	X3Sigma-	1	9	F2	e	22HeStLy.17122
43698.656685	0.05	C3Pi	1	9	F2	e	X3Sigma-	1	10	F2	e	22HeStLy.17123
43695.575312	0.05	C3Pi	1	10	F2	e	X3Sigma-	1	11	F2	e	22HeStLy.17124
43692.196510	0.05	C3Pi	1	11	F2	e	X3Sigma-	1	12	F2	e	22HeStLy.17125
43688.517140	0.05	C3Pi	1	12	F2	e	X3Sigma-	1	13	F2	e	22HeStLy.17126
43684.534114	0.05	C3Pi	1	13	F2	e	X3Sigma-	1	14	F2	e	22HeStLy.17127
43680.244107	0.05	C3Pi	1	14	F2	e	X3Sigma-	1	15	F2	e	22HeStLy.17128
43675.643253	0.05	C3Pi	1	15	F2	e	X3Sigma-	1	16	F2	e	22HeStLy.17129
43670.726781	0.05	C3Pi	1	16	F2	e	X3Sigma-	1	17	F2	e	22HeStLy.17130
43665.488510	0.05	C3Pi	1	17	F2	e	X3Sigma-	1	18	F2	e	22HeStLy.17131
43659.920118	0.05	C3Pi	1	18	F2	e	X3Sigma-	1	19	F2	e	22HeStLy.17132
43654.010036	0.05	C3Pi	1	19	F2	e	X3Sigma-	1	20	F2	e	22HeStLy.17133
43647.741684	0.05	C3Pi	1	20	F2	e	X3Sigma-	1	21	F2	e	22HeStLy.17134
43641.090605	0.05	C3Pi	1	21	F2	e	X3Sigma-	1	22	F2	e	22HeStLy.17135
43634.019730	0.05	C3Pi	1	22	F2	e	X3Sigma-	1	23	F2	e	22HeStLy.17136
43626.471546	0.05	C3Pi	1	23	F2	e	X3Sigma-	1	24	F2	e	22HeStLy.17137
43618.355815	0.05	C3Pi	1	24	F2	e	X3Sigma-	1	25	F2	e	22HeStLy.17138
43609.533863	0.05	C3Pi	1	25	F2	e	X3Sigma-	1	26	F2	e	22HeStLy.17139
43599.812648	0.05	C3Pi	1	26	F2	e	X3Sigma-	1	27	F2	e	22HeStLy.17140
43611.007678	0.05	C3Pi	1	27	F2	e	X3Sigma-	1	28	F2	e	22HeStLy.17141
43600.289774	0.05	C3Pi	1	28	F2	e	X3Sigma-	1	29	F2	e	22HeStLy.17142
43589.900503	0.05	C3Pi	1	29	F2	e	X3Sigma-	1	30	F2	e	22HeStLy.17143
43579.666817	0.05	C3Pi	1	30	F2	e	X3Sigma-	1	31	F2	e	22HeStLy.17144
43569.415055	0.05	C3Pi	1	31	F2	e	X3Sigma-	1	32	F2	e	22HeStLy.17145
43558.997610	0.05	C3Pi	1	32	F2	e	X3Sigma-	1	33	F2	e	22HeStLy.17146
43548.275616	0.05	C3Pi	1	33	F2	e	X3Sigma-	1	34	F2	e	22HeStLy.17147
43537.081727	0.05	C3Pi	1	34	F2	e	X3Sigma-	1	35	F2	e	22HeStLy.17148
43525.166198	0.05	C3Pi	1	35	F2	e	X3Sigma-	1	36	F2	e	22HeStLy.17149
43512.164540	0.05	C3Pi	1	36	F2	e	X3Sigma-	1	37	F2	e	22HeStLy.17150
43515.083486	0.05	C3Pi	1	37	F2	e	X3Sigma-	1	38	F2	e	22HeStLy.17151
43502.242713	0.05	C3Pi	1	38	F2	e	X3Sigma-	1	39	F2	e	22HeStLy.17152
43489.736315	0.05	C3Pi	1	39	F2	e	X3Sigma-	1	40	F2	e	22HeStLy.17153
43477.327584	0.05	C3Pi	1	40	F2	e	X3Sigma-	1	41	F2	e	22HeStLy.17154
43464.873125	0.05	C3Pi	1	41	F2	e	X3Sigma-	1	42	F2	e	22HeStLy.17155
43452.290910	0.05	C3Pi	1	42	F2	e	X3Sigma-	1	43	F2	e	22HeStLy.17156
43439.533324	0.05	C3Pi	1	43	F2	e	X3Sigma-	1	44	F2	e	22HeStLy.17157
43426.571810	0.05	C3Pi	1	44	F2	e	X3Sigma-	1	45	F2	e	22HeStLy.17158
43413.388665	0.05	C3Pi	1	45	F2	e	X3Sigma-	1	46	F2	e	22HeStLy.17159
43399.972597	0.05	C3Pi	1	46	F2	e	X3Sigma-	1	47	F2	e	22HeStLy.17160
43386.316268	0.05	C3Pi	1	47	F2	e	X3Sigma-	1	48	F2	e	22HeStLy.17161
43372.414869	0.05	C3Pi	1	48	F2	e	X3Sigma-	1	49	F2	e	22HeStLy.17162
43703.099717	0.05	C3Pi	1	1	F2	f	X3Sigma-	1	2	F1	f	22HeStLy.17163
43701.087689	0.05	C3Pi	1	2	F2	f	X3Sigma-	1	3	F1	f	22HeStLy.17164
43698.774709	0.05	C3Pi	1	3	F2	f	X3Sigma-	1	4	F1	f	22HeStLy.17165
43696.160750	0.05	C3Pi	1	4	F2	f	X3Sigma-	1	5	F1	f	22HeStLy.17166
43693.245769	0.05	C3Pi	1	5	F2	f	X3Sigma-	1	6	F1	f	22HeStLy.17167
43690.029689	0.05	C3Pi	1	6	F2	f	X3Sigma-	1	7	F1	f	22HeStLy.17168
43686.512405	0.05	C3Pi	1	7	F2	f	X3Sigma-	1	8	F1	f	22HeStLy.17169
43682.693764	0.05	C3Pi	1	8	F2	f	X3Sigma-	1	9	F1	f	22HeStLy.17170
43678.573561	0.05	C3Pi	1	9	F2	f	X3Sigma-	1	10	F1	f	22HeStLy.17171
43674.151519	0.05	C3Pi	1	10	F2	f	X3Sigma-	1	11	F1	f	22HeStLy.17172
43669.427276	0.05	C3Pi	1	11	F2	f	X3Sigma-	1	12	F1	f	22HeStLy.17173
43664.400353	0.05	C3Pi	1	12	F2	f	X3Sigma-	1	13	F1	f	22HeStLy.17174
43659.070128	0.05	C3Pi	1	13	F2	f	X3Sigma-	1	14	F1	f	22HeStLy.17175
43653.435789	0.05	C3Pi	1	14	F2	f	X3Sigma-	1	15	F1	f	22HeStLy.17176
43647.496282	0.05	C3Pi	1	15	F2	f	X3Sigma-	1	16	F1	f	22HeStLy.17177
43641.250238	0.05	C3Pi	1	16	F2	f	X3Sigma-	1	17	F1	f	22HeStLy.17178
43634.695868	0.05	C3Pi	1	17	F2	f	X3Sigma-	1	18	F1	f	22HeStLy.17179
43627.830833	0.05	C3Pi	1	18	F2	f	X3Sigma-	1	19	F1	f	22HeStLy.17180
43620.652052	0.05	C3Pi	1	19	F2	f	X3Sigma-	1	20	F1	f	22HeStLy.17181
43613.155439	0.05	C3Pi	1	20	F2	f	X3Sigma-	1	21	F1	f	22HeStLy.17182
43605.335524	0.05	C3Pi	1	21	F2	f	X3Sigma-	1	22	F1	f	22HeStLy.17183
43597.184910	0.05	C3Pi	1	22	F2	f	X3Sigma-	1	23	F1	f	22HeStLy.17184
43588.693468	0.05	C3Pi	1	23	F2	f	X3Sigma-	1	24	F1	f	22HeStLy.17185
43579.847142	0.05	C3Pi	1	24	F2	f	X3Sigma-	1	25	F1	f	22HeStLy.17186
43570.626148	0.05	C3Pi	1	25	F2	f	X3Sigma-	1	26	F1	f	22HeStLy.17187
43561.002260	0.05	C3Pi	1	26	F2	f	X3Sigma-	1	27	F1	f	22HeStLy.17188
43550.934773	0.05	C3Pi	1	27	F2	f	X3Sigma-	1	28	F1	f	22HeStLy.17189
43540.364803	0.05	C3Pi	1	28	F2	f	X3Sigma-	1	29	F1	f	22HeStLy.17190
43529.208300	0.05	C3Pi	1	29	F2	f	X3Sigma-	1	30	F1	f	22HeStLy.17191
43517.350814	0.05	C3Pi	1	30	F2	f	X3Sigma-	1	31	F1	f	22HeStLy.17192
43504.653037	0.05	C3Pi	1	31	F2	f	X3Sigma-	1	32	F1	f	22HeStLy.17193
43519.725744	0.05	C3Pi	1	32	F2	f	X3Sigma-	1	33	F1	f	22HeStLy.17194
43506.096036	0.05	C3Pi	1	33	F2	f	X3Sigma-	1	34	F1	f	22HeStLy.17195
43492.741830	0.05	C3Pi	1	34	F2	f	X3Sigma-	1	35	F1	f	22HeStLy.17196
43479.581013	0.05	C3Pi	1	35	F2	f	X3Sigma-	1	36	F1	f	22HeStLy.17197
43466.509633	0.05	C3Pi	1	36	F2	f	X3Sigma-	1	37	F1	f	22HeStLy.17198
43453.434389	0.05	C3Pi	1	37	F2	f	X3Sigma-	1	38	F1	f	22HeStLy.17199
43440.283048	0.05	C3Pi	1	38	F2	f	X3Sigma-	1	39	F1	f	22HeStLy.17200
