transition_wavenumber	uncertainty	state_upper	v_upper	J_upper	F_upper	ef_upper	state_lower	v_lower	J_lower	F_lower	ef_lower	id
45514.356158	0.05	C3Pi	2	34	F3	e	X3Sigma-	0	33	F1	e	22HeStLy.19968
45503.526438	0.05	C3Pi	2	35	F3	e	X3Sigma-	0	34	F1	e	22HeStLy.19969
45492.399010	0.05	C3Pi	2	36	F3	e	X3Sigma-	0	35	F1	e	22HeStLy.19970
45480.974862	0.05	C3Pi	2	37	F3	e	X3Sigma-	0	36	F1	e	22HeStLy.19971
45469.255000	0.05	C3Pi	2	38	F3	e	X3Sigma-	0	37	F1	e	22HeStLy.19972
45457.240448	0.05	C3Pi	2	39	F3	e	X3Sigma-	0	38	F1	e	22HeStLy.19973
45444.932254	0.05	C3Pi	2	40	F3	e	X3Sigma-	0	39	F1	e	22HeStLy.19974
45432.331483	0.05	C3Pi	2	41	F3	e	X3Sigma-	0	40	F1	e	22HeStLy.19975
45419.439225	0.05	C3Pi	2	42	F3	e	X3Sigma-	0	41	F1	e	22HeStLy.19976
45406.256587	0.05	C3Pi	2	43	F3	e	X3Sigma-	0	42	F1	e	22HeStLy.19977
45392.784701	0.05	C3Pi	2	44	F3	e	X3Sigma-	0	43	F1	e	22HeStLy.19978
45379.024719	0.05	C3Pi	2	45	F3	e	X3Sigma-	0	44	F1	e	22HeStLy.19979
45364.977819	0.05	C3Pi	2	46	F3	e	X3Sigma-	0	45	F1	e	22HeStLy.19980
45350.645196	0.05	C3Pi	2	47	F3	e	X3Sigma-	0	46	F1	e	22HeStLy.19981
45336.028074	0.05	C3Pi	2	48	F3	e	X3Sigma-	0	47	F1	e	22HeStLy.19982
45321.127695	0.05	C3Pi	2	49	F3	e	X3Sigma-	0	48	F1	e	22HeStLy.19983
45305.945328	0.05	C3Pi	2	50	F3	e	X3Sigma-	0	49	F1	e	22HeStLy.19984
45290.482264	0.05	C3Pi	2	51	F3	e	X3Sigma-	0	50	F1	e	22HeStLy.19985
44207.881179	0.05	C3Pi	2	2	F1	e	X3Sigma-	1	3	F2	e	22HeStLy.19986
44206.624484	0.05	C3Pi	2	3	F1	e	X3Sigma-	1	4	F2	e	22HeStLy.19987
44205.140541	0.05	C3Pi	2	4	F1	e	X3Sigma-	1	5	F2	e	22HeStLy.19988
44203.399008	0.05	C3Pi	2	5	F1	e	X3Sigma-	1	6	F2	e	22HeStLy.19989
44201.381413	0.05	C3Pi	2	6	F1	e	X3Sigma-	1	7	F2	e	22HeStLy.19990
44199.076227	0.05	C3Pi	2	7	F1	e	X3Sigma-	1	8	F2	e	22HeStLy.19991
44196.476045	0.05	C3Pi	2	8	F1	e	X3Sigma-	1	9	F2	e	22HeStLy.19992
44193.575986	0.05	C3Pi	2	9	F1	e	X3Sigma-	1	10	F2	e	22HeStLy.19993
44190.372767	0.05	C3Pi	2	10	F1	e	X3Sigma-	1	11	F2	e	22HeStLy.19994
44186.864148	0.05	C3Pi	2	11	F1	e	X3Sigma-	1	12	F2	e	22HeStLy.19995
44183.048597	0.05	C3Pi	2	12	F1	e	X3Sigma-	1	13	F2	e	22HeStLy.19996
44178.925074	0.05	C3Pi	2	13	F1	e	X3Sigma-	1	14	F2	e	22HeStLy.19997
44174.492891	0.05	C3Pi	2	14	F1	e	X3Sigma-	1	15	F2	e	22HeStLy.19998
44169.751621	0.05	C3Pi	2	15	F1	e	X3Sigma-	1	16	F2	e	22HeStLy.19999
44164.701033	0.05	C3Pi	2	16	F1	e	X3Sigma-	1	17	F2	e	22HeStLy.20000
44159.341045	0.05	C3Pi	2	17	F1	e	X3Sigma-	1	18	F2	e	22HeStLy.20001
44153.671696	0.05	C3Pi	2	18	F1	e	X3Sigma-	1	19	F2	e	22HeStLy.20002
44147.693121	0.05	C3Pi	2	19	F1	e	X3Sigma-	1	20	F2	e	22HeStLy.20003
44141.405532	0.05	C3Pi	2	20	F1	e	X3Sigma-	1	21	F2	e	22HeStLy.20004
44134.809201	0.05	C3Pi	2	21	F1	e	X3Sigma-	1	22	F2	e	22HeStLy.20005
44127.904455	0.05	C3Pi	2	22	F1	e	X3Sigma-	1	23	F2	e	22HeStLy.20006
44120.691655	0.05	C3Pi	2	23	F1	e	X3Sigma-	1	24	F2	e	22HeStLy.20007
44113.171192	0.05	C3Pi	2	24	F1	e	X3Sigma-	1	25	F2	e	22HeStLy.20008
44105.343468	0.05	C3Pi	2	25	F1	e	X3Sigma-	1	26	F2	e	22HeStLy.20009
44097.208877	0.05	C3Pi	2	26	F1	e	X3Sigma-	1	27	F2	e	22HeStLy.20010
44088.767779	0.05	C3Pi	2	27	F1	e	X3Sigma-	1	28	F2	e	22HeStLy.20011
44080.020450	0.05	C3Pi	2	28	F1	e	X3Sigma-	1	29	F2	e	22HeStLy.20012
44070.966997	0.05	C3Pi	2	29	F1	e	X3Sigma-	1	30	F2	e	22HeStLy.20013
44061.607201	0.05	C3Pi	2	30	F1	e	X3Sigma-	1	31	F2	e	22HeStLy.20014
44051.940169	0.05	C3Pi	2	31	F1	e	X3Sigma-	1	32	F2	e	22HeStLy.20015
44041.963511	0.05	C3Pi	2	32	F1	e	X3Sigma-	1	33	F2	e	22HeStLy.20016
44031.671003	0.05	C3Pi	2	33	F1	e	X3Sigma-	1	34	F2	e	22HeStLy.20017
44021.044158	0.05	C3Pi	2	34	F1	e	X3Sigma-	1	35	F2	e	22HeStLy.20018
44010.006191	0.05	C3Pi	2	35	F1	e	X3Sigma-	1	36	F2	e	22HeStLy.20019
43997.873725	0.05	C3Pi	2	36	F1	e	X3Sigma-	1	37	F2	e	22HeStLy.20020
43988.382169	0.05	C3Pi	2	37	F1	e	X3Sigma-	1	38	F2	e	22HeStLy.20021
43976.339355	0.05	C3Pi	2	38	F1	e	X3Sigma-	1	39	F2	e	22HeStLy.20022
43964.196660	0.05	C3Pi	2	39	F1	e	X3Sigma-	1	40	F2	e	22HeStLy.20023
43951.805625	0.05	C3Pi	2	40	F1	e	X3Sigma-	1	41	F2	e	22HeStLy.20024
43939.136020	0.05	C3Pi	2	41	F1	e	X3Sigma-	1	42	F2	e	22HeStLy.20025
43926.176327	0.05	C3Pi	2	42	F1	e	X3Sigma-	1	43	F2	e	22HeStLy.20026
43912.917300	0.05	C3Pi	2	43	F1	e	X3Sigma-	1	44	F2	e	22HeStLy.20027
43899.341590	0.05	C3Pi	2	44	F1	e	X3Sigma-	1	45	F2	e	22HeStLy.20028
43885.388996	0.05	C3Pi	2	45	F1	e	X3Sigma-	1	46	F2	e	22HeStLy.20029
43870.623727	0.05	C3Pi	2	46	F1	e	X3Sigma-	1	47	F2	e	22HeStLy.20030
43858.072739	0.05	C3Pi	2	47	F1	e	X3Sigma-	1	48	F2	e	22HeStLy.20031
43842.998417	0.05	C3Pi	2	48	F1	e	X3Sigma-	1	49	F2	e	22HeStLy.20032
43827.942541	0.05	C3Pi	2	49	F1	e	X3Sigma-	1	50	F2	e	22HeStLy.20033
44196.577502	0.05	C3Pi	2	2	F1	f	X3Sigma-	1	3	F1	f	22HeStLy.20034
44194.234313	0.05	C3Pi	2	3	F1	f	X3Sigma-	1	4	F1	f	22HeStLy.20035
44191.575799	0.05	C3Pi	2	4	F1	f	X3Sigma-	1	5	F1	f	22HeStLy.20036
44188.602092	0.05	C3Pi	2	5	F1	f	X3Sigma-	1	6	F1	f	22HeStLy.20037
44185.313350	0.05	C3Pi	2	6	F1	f	X3Sigma-	1	7	F1	f	22HeStLy.20038
44181.709757	0.05	C3Pi	2	7	F1	f	X3Sigma-	1	8	F1	f	22HeStLy.20039
44177.791524	0.05	C3Pi	2	8	F1	f	X3Sigma-	1	9	F1	f	22HeStLy.20040
44173.558888	0.05	C3Pi	2	9	F1	f	X3Sigma-	1	10	F1	f	22HeStLy.20041
44169.012110	0.05	C3Pi	2	10	F1	f	X3Sigma-	1	11	F1	f	22HeStLy.20042
44164.151481	0.05	C3Pi	2	11	F1	f	X3Sigma-	1	12	F1	f	22HeStLy.20043
44158.977313	0.05	C3Pi	2	12	F1	f	X3Sigma-	1	13	F1	f	22HeStLy.20044
44153.489948	0.05	C3Pi	2	13	F1	f	X3Sigma-	1	14	F1	f	22HeStLy.20045
44147.689751	0.05	C3Pi	2	14	F1	f	X3Sigma-	1	15	F1	f	22HeStLy.20046
44141.577114	0.05	C3Pi	2	15	F1	f	X3Sigma-	1	16	F1	f	22HeStLy.20047
44135.152451	0.05	C3Pi	2	16	F1	f	X3Sigma-	1	17	F1	f	22HeStLy.20048
44128.416205	0.05	C3Pi	2	17	F1	f	X3Sigma-	1	18	F1	f	22HeStLy.20049
44121.368839	0.05	C3Pi	2	18	F1	f	X3Sigma-	1	19	F1	f	22HeStLy.20050
44114.010841	0.05	C3Pi	2	19	F1	f	X3Sigma-	1	20	F1	f	22HeStLy.20051
44106.342724	0.05	C3Pi	2	20	F1	f	X3Sigma-	1	21	F1	f	22HeStLy.20052
44098.365020	0.05	C3Pi	2	21	F1	f	X3Sigma-	1	22	F1	f	22HeStLy.20053
44090.078283	0.05	C3Pi	2	22	F1	f	X3Sigma-	1	23	F1	f	22HeStLy.20054
44081.483086	0.05	C3Pi	2	23	F1	f	X3Sigma-	1	24	F1	f	22HeStLy.20055
44072.580018	0.05	C3Pi	2	24	F1	f	X3Sigma-	1	25	F1	f	22HeStLy.20056
44063.369682	0.05	C3Pi	2	25	F1	f	X3Sigma-	1	26	F1	f	22HeStLy.20057
44053.852691	0.05	C3Pi	2	26	F1	f	X3Sigma-	1	27	F1	f	22HeStLy.20058
44044.029661	0.05	C3Pi	2	27	F1	f	X3Sigma-	1	28	F1	f	22HeStLy.20059
44033.901203	0.05	C3Pi	2	28	F1	f	X3Sigma-	1	29	F1	f	22HeStLy.20060
44023.467908	0.05	C3Pi	2	29	F1	f	X3Sigma-	1	30	F1	f	22HeStLy.20061
44012.730333	0.05	C3Pi	2	30	F1	f	X3Sigma-	1	31	F1	f	22HeStLy.20062
44001.688962	0.05	C3Pi	2	31	F1	f	X3Sigma-	1	32	F1	f	22HeStLy.20063
43990.344163	0.05	C3Pi	2	32	F1	f	X3Sigma-	1	33	F1	f	22HeStLy.20064
43978.696096	0.05	C3Pi	2	33	F1	f	X3Sigma-	1	34	F1	f	22HeStLy.20065
43966.744558	0.05	C3Pi	2	34	F1	f	X3Sigma-	1	35	F1	f	22HeStLy.20066
43954.488682	0.05	C3Pi	2	35	F1	f	X3Sigma-	1	36	F1	f	22HeStLy.20067
43941.926307	0.05	C3Pi	2	36	F1	f	X3Sigma-	1	37	F1	f	22HeStLy.20068
43929.052499	0.05	C3Pi	2	37	F1	f	X3Sigma-	1	38	F1	f	22HeStLy.20069
43915.855585	0.05	C3Pi	2	38	F1	f	X3Sigma-	1	39	F1	f	22HeStLy.20070
43902.303963	0.05	C3Pi	2	39	F1	f	X3Sigma-	1	40	F1	f	22HeStLy.20071
43888.285930	0.05	C3Pi	2	40	F1	f	X3Sigma-	1	41	F1	f	22HeStLy.20072
43873.181029	0.05	C3Pi	2	41	F1	f	X3Sigma-	1	42	F1	f	22HeStLy.20073
43862.105618	0.05	C3Pi	2	42	F1	f	X3Sigma-	1	43	F1	f	22HeStLy.20074
43846.822004	0.05	C3Pi	2	43	F1	f	X3Sigma-	1	44	F1	f	22HeStLy.20075
43831.717989	0.05	C3Pi	2	44	F1	f	X3Sigma-	1	45	F1	f	22HeStLy.20076
43816.446226	0.05	C3Pi	2	45	F1	f	X3Sigma-	1	46	F1	f	22HeStLy.20077
43800.934023	0.05	C3Pi	2	46	F1	f	X3Sigma-	1	47	F1	f	22HeStLy.20078
43785.158803	0.05	C3Pi	2	47	F1	f	X3Sigma-	1	48	F1	f	22HeStLy.20079
43769.111965	0.05	C3Pi	2	48	F1	f	X3Sigma-	1	49	F1	f	22HeStLy.20080
43752.790006	0.05	C3Pi	2	49	F1	f	X3Sigma-	1	50	F1	f	22HeStLy.20081
44194.490373	0.05	C3Pi	2	2	F1	e	X3Sigma-	1	3	F1	e	22HeStLy.20082
44191.060954	0.05	C3Pi	2	3	F1	e	X3Sigma-	1	4	F1	e	22HeStLy.20083
44187.228201	0.05	C3Pi	2	4	F1	e	X3Sigma-	1	5	F1	e	22HeStLy.20084
44183.022717	0.05	C3Pi	2	5	F1	e	X3Sigma-	1	6	F1	e	22HeStLy.20085
44178.463289	0.05	C3Pi	2	6	F1	e	X3Sigma-	1	7	F1	e	22HeStLy.20086
44173.561814	0.05	C3Pi	2	7	F1	e	X3Sigma-	1	8	F1	e	22HeStLy.20087
44168.326117	0.05	C3Pi	2	8	F1	e	X3Sigma-	1	9	F1	e	22HeStLy.20088
44162.761550	0.05	C3Pi	2	9	F1	e	X3Sigma-	1	10	F1	e	22HeStLy.20089
44156.871920	0.05	C3Pi	2	10	F1	e	X3Sigma-	1	11	F1	e	22HeStLy.20090
44150.660040	0.05	C3Pi	2	11	F1	e	X3Sigma-	1	12	F1	e	22HeStLy.20091
44144.128070	0.05	C3Pi	2	12	F1	e	X3Sigma-	1	13	F1	e	22HeStLy.20092
44137.277725	0.05	C3Pi	2	13	F1	e	X3Sigma-	1	14	F1	e	22HeStLy.20093
44130.110420	0.05	C3Pi	2	14	F1	e	X3Sigma-	1	15	F1	e	22HeStLy.20094
44122.627357	0.05	C3Pi	2	15	F1	e	X3Sigma-	1	16	F1	e	22HeStLy.20095
44114.829592	0.05	C3Pi	2	16	F1	e	X3Sigma-	1	17	F1	e	22HeStLy.20096
44106.718076	0.05	C3Pi	2	17	F1	e	X3Sigma-	1	18	F1	e	22HeStLy.20097
44098.293685	0.05	C3Pi	2	18	F1	e	X3Sigma-	1	19	F1	e	22HeStLy.20098
44089.557243	0.05	C3Pi	2	19	F1	e	X3Sigma-	1	20	F1	e	22HeStLy.20099
44080.509537	0.05	C3Pi	2	20	F1	e	X3Sigma-	1	21	F1	e	22HeStLy.20100
44071.151326	0.05	C3Pi	2	21	F1	e	X3Sigma-	1	22	F1	e	22HeStLy.20101
44061.483346	0.05	C3Pi	2	22	F1	e	X3Sigma-	1	23	F1	e	22HeStLy.20102
44051.506317	0.05	C3Pi	2	23	F1	e	X3Sigma-	1	24	F1	e	22HeStLy.20103
44041.220937	0.05	C3Pi	2	24	F1	e	X3Sigma-	1	25	F1	e	22HeStLy.20104
44030.627878	0.05	C3Pi	2	25	F1	e	X3Sigma-	1	26	F1	e	22HeStLy.20105
44019.727776	0.05	C3Pi	2	26	F1	e	X3Sigma-	1	27	F1	e	22HeStLy.20106
44008.521203	0.05	C3Pi	2	27	F1	e	X3Sigma-	1	28	F1	e	22HeStLy.20107
43997.008626	0.05	C3Pi	2	28	F1	e	X3Sigma-	1	29	F1	e	22HeStLy.20108
43985.190330	0.05	C3Pi	2	29	F1	e	X3Sigma-	1	30	F1	e	22HeStLy.20109
43973.066251	0.05	C3Pi	2	30	F1	e	X3Sigma-	1	31	F1	e	22HeStLy.20110
43960.635645	0.05	C3Pi	2	31	F1	e	X3Sigma-	1	32	F1	e	22HeStLy.20111
43947.896254	0.05	C3Pi	2	32	F1	e	X3Sigma-	1	33	F1	e	22HeStLy.20112
43934.841982	0.05	C3Pi	2	33	F1	e	X3Sigma-	1	34	F1	e	22HeStLy.20113
43921.454456	0.05	C3Pi	2	34	F1	e	X3Sigma-	1	35	F1	e	22HeStLy.20114
43907.657005	0.05	C3Pi	2	35	F1	e	X3Sigma-	1	36	F1	e	22HeStLy.20115
43892.766353	0.05	C3Pi	2	36	F1	e	X3Sigma-	1	37	F1	e	22HeStLy.20116
43880.518010	0.05	C3Pi	2	37	F1	e	X3Sigma-	1	38	F1	e	22HeStLy.20117
43865.719900	0.05	C3Pi	2	38	F1	e	X3Sigma-	1	39	F1	e	22HeStLy.20118
43850.823493	0.05	C3Pi	2	39	F1	e	X3Sigma-	1	40	F1	e	22HeStLy.20119
43835.680413	0.05	C3Pi	2	40	F1	e	X3Sigma-	1	41	F1	e	22HeStLy.20120
43820.260515	0.05	C3Pi	2	41	F1	e	X3Sigma-	1	42	F1	e	22HeStLy.20121
43804.552362	0.05	C3Pi	2	42	F1	e	X3Sigma-	1	43	F1	e	22HeStLy.20122
43788.546784	0.05	C3Pi	2	43	F1	e	X3Sigma-	1	44	F1	e	22HeStLy.20123
43772.226510	0.05	C3Pi	2	44	F1	e	X3Sigma-	1	45	F1	e	22HeStLy.20124
43755.531410	0.05	C3Pi	2	45	F1	e	X3Sigma-	1	46	F1	e	22HeStLy.20125
43738.025768	0.05	C3Pi	2	46	F1	e	X3Sigma-	1	47	F1	e	22HeStLy.20126
43722.736607	0.05	C3Pi	2	47	F1	e	X3Sigma-	1	48	F1	e	22HeStLy.20127
43704.926384	0.05	C3Pi	2	48	F1	e	X3Sigma-	1	49	F1	e	22HeStLy.20128
43687.136945	0.05	C3Pi	2	49	F1	e	X3Sigma-	1	50	F1	e	22HeStLy.20129
44398.233560	0.05	C3Pi	2	1	F2	e	X3Sigma-	1	2	F2	e	22HeStLy.20130
44397.108978	0.05	C3Pi	2	2	F2	e	X3Sigma-	1	3	F2	e	22HeStLy.20131
44395.785692	0.05	C3Pi	2	3	F2	e	X3Sigma-	1	4	F2	e	22HeStLy.20132
44394.214643	0.05	C3Pi	2	4	F2	e	X3Sigma-	1	5	F2	e	22HeStLy.20133
44392.366930	0.05	C3Pi	2	5	F2	e	X3Sigma-	1	6	F2	e	22HeStLy.20134
44390.225875	0.05	C3Pi	2	6	F2	e	X3Sigma-	1	7	F2	e	22HeStLy.20135
44387.782073	0.05	C3Pi	2	7	F2	e	X3Sigma-	1	8	F2	e	22HeStLy.20136
44385.030544	0.05	C3Pi	2	8	F2	e	X3Sigma-	1	9	F2	e	22HeStLy.20137
44381.969082	0.05	C3Pi	2	9	F2	e	X3Sigma-	1	10	F2	e	22HeStLy.20138
44378.597268	0.05	C3Pi	2	10	F2	e	X3Sigma-	1	11	F2	e	22HeStLy.20139
44374.915843	0.05	C3Pi	2	11	F2	e	X3Sigma-	1	12	F2	e	22HeStLy.20140
44370.926285	0.05	C3Pi	2	12	F2	e	X3Sigma-	1	13	F2	e	22HeStLy.20141
44366.630510	0.05	C3Pi	2	13	F2	e	X3Sigma-	1	14	F2	e	22HeStLy.20142
44362.030650	0.05	C3Pi	2	14	F2	e	X3Sigma-	1	15	F2	e	22HeStLy.20143
44357.128889	0.05	C3Pi	2	15	F2	e	X3Sigma-	1	16	F2	e	22HeStLy.20144
44351.927342	0.05	C3Pi	2	16	F2	e	X3Sigma-	1	17	F2	e	22HeStLy.20145
44346.427969	0.05	C3Pi	2	17	F2	e	X3Sigma-	1	18	F2	e	22HeStLy.20146
44340.632522	0.05	C3Pi	2	18	F2	e	X3Sigma-	1	19	F2	e	22HeStLy.20147
44334.542519	0.05	C3Pi	2	19	F2	e	X3Sigma-	1	20	F2	e	22HeStLy.20148
44328.159241	0.05	C3Pi	2	20	F2	e	X3Sigma-	1	21	F2	e	22HeStLy.20149
44321.483738	0.05	C3Pi	2	21	F2	e	X3Sigma-	1	22	F2	e	22HeStLy.20150
44314.516852	0.05	C3Pi	2	22	F2	e	X3Sigma-	1	23	F2	e	22HeStLy.20151
44307.259252	0.05	C3Pi	2	23	F2	e	X3Sigma-	1	24	F2	e	22HeStLy.20152
44299.711456	0.05	C3Pi	2	24	F2	e	X3Sigma-	1	25	F2	e	22HeStLy.20153
44291.873874	0.05	C3Pi	2	25	F2	e	X3Sigma-	1	26	F2	e	22HeStLy.20154
44283.746831	0.05	C3Pi	2	26	F2	e	X3Sigma-	1	27	F2	e	22HeStLy.20155
44275.330599	0.05	C3Pi	2	27	F2	e	X3Sigma-	1	28	F2	e	22HeStLy.20156
44266.625418	0.05	C3Pi	2	28	F2	e	X3Sigma-	1	29	F2	e	22HeStLy.20157
44257.631522	0.05	C3Pi	2	29	F2	e	X3Sigma-	1	30	F2	e	22HeStLy.20158
44248.349150	0.05	C3Pi	2	30	F2	e	X3Sigma-	1	31	F2	e	22HeStLy.20159
44238.778562	0.05	C3Pi	2	31	F2	e	X3Sigma-	1	32	F2	e	22HeStLy.20160
44228.920047	0.05	C3Pi	2	32	F2	e	X3Sigma-	1	33	F2	e	22HeStLy.20161
44218.773936	0.05	C3Pi	2	33	F2	e	X3Sigma-	1	34	F2	e	22HeStLy.20162
44208.340600	0.05	C3Pi	2	34	F2	e	X3Sigma-	1	35	F2	e	22HeStLy.20163
44197.620459	0.05	C3Pi	2	35	F2	e	X3Sigma-	1	36	F2	e	22HeStLy.20164
44186.613985	0.05	C3Pi	2	36	F2	e	X3Sigma-	1	37	F2	e	22HeStLy.20165
44175.321697	0.05	C3Pi	2	37	F2	e	X3Sigma-	1	38	F2	e	22HeStLy.20166
44163.744171	0.05	C3Pi	2	38	F2	e	X3Sigma-	1	39	F2	e	22HeStLy.20167
44151.882029	0.05	C3Pi	2	39	F2	e	X3Sigma-	1	40	F2	e	22HeStLy.20168
44139.735948	0.05	C3Pi	2	40	F2	e	X3Sigma-	1	41	F2	e	22HeStLy.20169
44127.306653	0.05	C3Pi	2	41	F2	e	X3Sigma-	1	42	F2	e	22HeStLy.20170
44114.594920	0.05	C3Pi	2	42	F2	e	X3Sigma-	1	43	F2	e	22HeStLy.20171
44101.601570	0.05	C3Pi	2	43	F2	e	X3Sigma-	1	44	F2	e	22HeStLy.20172
44088.327473	0.05	C3Pi	2	44	F2	e	X3Sigma-	1	45	F2	e	22HeStLy.20173
44074.773543	0.05	C3Pi	2	45	F2	e	X3Sigma-	1	46	F2	e	22HeStLy.20174
44060.940738	0.05	C3Pi	2	46	F2	e	X3Sigma-	1	47	F2	e	22HeStLy.20175
44046.830058	0.05	C3Pi	2	47	F2	e	X3Sigma-	1	48	F2	e	22HeStLy.20176
44032.442547	0.05	C3Pi	2	48	F2	e	X3Sigma-	1	49	F2	e	22HeStLy.20177
44017.779286	0.05	C3Pi	2	49	F2	e	X3Sigma-	1	50	F2	e	22HeStLy.20178
44387.873770	0.05	C3Pi	2	1	F2	f	X3Sigma-	1	2	F1	f	22HeStLy.20179
44385.792744	0.05	C3Pi	2	2	F2	f	X3Sigma-	1	3	F1	f	22HeStLy.20180
44383.371270	0.05	C3Pi	2	3	F2	f	X3Sigma-	1	4	F1	f	22HeStLy.20181
44380.611329	0.05	C3Pi	2	4	F2	f	X3Sigma-	1	5	F1	f	22HeStLy.20182
44377.515437	0.05	C3Pi	2	5	F2	f	X3Sigma-	1	6	F1	f	22HeStLy.20183
44374.086570	0.05	C3Pi	2	6	F2	f	X3Sigma-	1	7	F1	f	22HeStLy.20184
44370.328056	0.05	C3Pi	2	7	F2	f	X3Sigma-	1	8	F1	f	22HeStLy.20185
44366.243466	0.05	C3Pi	2	8	F2	f	X3Sigma-	1	9	F1	f	22HeStLy.20186
44361.836501	0.05	C3Pi	2	9	F2	f	X3Sigma-	1	10	F1	f	22HeStLy.20187
44357.110887	0.05	C3Pi	2	10	F2	f	X3Sigma-	1	11	F1	f	22HeStLy.20188
44352.070266	0.05	C3Pi	2	11	F2	f	X3Sigma-	1	12	F1	f	22HeStLy.20189
44346.718117	0.05	C3Pi	2	12	F2	f	X3Sigma-	1	13	F1	f	22HeStLy.20190
44341.057682	0.05	C3Pi	2	13	F2	f	X3Sigma-	1	14	F1	f	22HeStLy.20191
44335.091916	0.05	C3Pi	2	14	F2	f	X3Sigma-	1	15	F1	f	22HeStLy.20192
44328.823458	0.05	C3Pi	2	15	F2	f	X3Sigma-	1	16	F1	f	22HeStLy.20193
44322.254620	0.05	C3Pi	2	16	F2	f	X3Sigma-	1	17	F1	f	22HeStLy.20194
44315.387388	0.05	C3Pi	2	17	F2	f	X3Sigma-	1	18	F1	f	22HeStLy.20195
44308.223444	0.05	C3Pi	2	18	F2	f	X3Sigma-	1	19	F1	f	22HeStLy.20196
44300.764188	0.05	C3Pi	2	19	F2	f	X3Sigma-	1	20	F1	f	22HeStLy.20197
44293.010775	0.05	C3Pi	2	20	F2	f	X3Sigma-	1	21	F1	f	22HeStLy.20198
44284.964148	0.05	C3Pi	2	21	F2	f	X3Sigma-	1	22	F1	f	22HeStLy.20199
44276.625077	0.05	C3Pi	2	22	F2	f	X3Sigma-	1	23	F1	f	22HeStLy.20200
44267.994191	0.05	C3Pi	2	23	F2	f	X3Sigma-	1	24	F1	f	22HeStLy.20201
44259.072014	0.05	C3Pi	2	24	F2	f	X3Sigma-	1	25	F1	f	22HeStLy.20202
44249.858991	0.05	C3Pi	2	25	F2	f	X3Sigma-	1	26	F1	f	22HeStLy.20203
44240.355516	0.05	C3Pi	2	26	F2	f	X3Sigma-	1	27	F1	f	22HeStLy.20204
44230.561952	0.05	C3Pi	2	27	F2	f	X3Sigma-	1	28	F1	f	22HeStLy.20205
44220.478649	0.05	C3Pi	2	28	F2	f	X3Sigma-	1	29	F1	f	22HeStLy.20206
44210.105960	0.05	C3Pi	2	29	F2	f	X3Sigma-	1	30	F1	f	22HeStLy.20207
44199.444253	0.05	C3Pi	2	30	F2	f	X3Sigma-	1	31	F1	f	22HeStLy.20208
44188.493916	0.05	C3Pi	2	31	F2	f	X3Sigma-	1	32	F1	f	22HeStLy.20209
44177.255370	0.05	C3Pi	2	32	F2	f	X3Sigma-	1	33	F1	f	22HeStLy.20210
44165.729071	0.05	C3Pi	2	33	F2	f	X3Sigma-	1	34	F1	f	22HeStLy.20211
44153.915513	0.05	C3Pi	2	34	F2	f	X3Sigma-	1	35	F1	f	22HeStLy.20212
44141.815234	0.05	C3Pi	2	35	F2	f	X3Sigma-	1	36	F1	f	22HeStLy.20213
44129.428815	0.05	C3Pi	2	36	F2	f	X3Sigma-	1	37	F1	f	22HeStLy.20214
44116.756879	0.05	C3Pi	2	37	F2	f	X3Sigma-	1	38	F1	f	22HeStLy.20215
44103.800099	0.05	C3Pi	2	38	F2	f	X3Sigma-	1	39	F1	f	22HeStLy.20216
44090.559190	0.05	C3Pi	2	39	F2	f	X3Sigma-	1	40	F1	f	22HeStLy.20217
44077.034911	0.05	C3Pi	2	40	F2	f	X3Sigma-	1	41	F1	f	22HeStLy.20218
44063.228068	0.05	C3Pi	2	41	F2	f	X3Sigma-	1	42	F1	f	22HeStLy.20219
44049.139508	0.05	C3Pi	2	42	F2	f	X3Sigma-	1	43	F1	f	22HeStLy.20220
44034.770123	0.05	C3Pi	2	43	F2	f	X3Sigma-	1	44	F1	f	22HeStLy.20221
44020.120845	0.05	C3Pi	2	44	F2	f	X3Sigma-	1	45	F1	f	22HeStLy.20222
44005.192649	0.05	C3Pi	2	45	F2	f	X3Sigma-	1	46	F1	f	22HeStLy.20223
43989.986548	0.05	C3Pi	2	46	F2	f	X3Sigma-	1	47	F1	f	22HeStLy.20224
43974.503595	0.05	C3Pi	2	47	F2	f	X3Sigma-	1	48	F1	f	22HeStLy.20225
43958.744883	0.05	C3Pi	2	48	F2	f	X3Sigma-	1	49	F1	f	22HeStLy.20226
43942.711541	0.05	C3Pi	2	49	F2	f	X3Sigma-	1	50	F1	f	22HeStLy.20227
44386.738897	0.05	C3Pi	2	1	F2	e	X3Sigma-	1	2	F1	e	22HeStLy.20228
44383.718172	0.05	C3Pi	2	2	F2	e	X3Sigma-	1	3	F1	e	22HeStLy.20229
44380.222163	0.05	C3Pi	2	3	F2	e	X3Sigma-	1	4	F1	e	22HeStLy.20230
44376.302303	0.05	C3Pi	2	4	F2	e	X3Sigma-	1	5	F1	e	22HeStLy.20231
44371.990640	0.05	C3Pi	2	5	F2	e	X3Sigma-	1	6	F1	e	22HeStLy.20232
44367.307752	0.05	C3Pi	2	6	F2	e	X3Sigma-	1	7	F1	e	22HeStLy.20233
44362.267661	0.05	C3Pi	2	7	F2	e	X3Sigma-	1	8	F1	e	22HeStLy.20234
