1346.520700	500	010	6	1	6	000	6	1	5	93Tothb.168
1346.555620	500	010	3	2	2	000	4	2	3	93Tothb.169
1349.206000	500	010	7	2	5	000	7	3	4	93Tothb.170
1351.157400	500	010	2	1	2	000	2	2	1	93Tothb.171
1351.695530	500	010	3	1	3	000	4	0	4	93Tothb.172
1352.047750	500	010	2	1	1	000	3	1	2	93Tothb.173
1352.265000	500	010	8	1	7	000	8	2	6	93Tothb.174
1352.872700	500	010	4	4	0	000	5	4	1	93Tothb.175
1352.887000	500	010	4	4	1	000	5	4	2	93Tothb.176
1353.378600	500	010	8	2	6	000	8	3	5	93Tothb.177
1354.809800	500	010	2	0	2	000	3	0	3	93Tothb.178
1355.194400	500	010	3	3	0	000	4	3	1	93Tothb.179
1355.360700	500	010	3	3	1	000	4	3	2	93Tothb.180
1355.555000	500	010	9	2	7	000	9	3	6	93Tothb.181
1356.795500	500	010	5	0	5	000	5	1	4	93Tothb.182
1357.339250	500	010	1	0	1	000	2	1	2	93Tothb.183
1359.429580	500	010	2	1	2	000	3	1	3	93Tothb.184
1359.504570	500	010	2	1	1	000	2	2	0	93Tothb.185
1359.700340	500	010	7	1	6	000	7	2	5	93Tothb.186
1359.855600	500	010	4	2	3	000	5	1	4	93Tothb.187
1360.211440	500	010	2	2	0	000	3	2	1	93Tothb.188
1361.437000	500	010	5	1	5	000	5	1	4	93Tothb.189
1361.546550	500	010	2	2	1	000	3	2	2	93Tothb.190
1362.430920	500	010	3	1	2	000	3	2	1	93Tothb.191
1364.012500	500	010	6	1	5	000	6	2	4	93Tothb.192
1364.749120	500	010	4	1	3	000	4	2	2	93Tothb.193
1364.764000	500	010	10	1	10	000	9	2	7	93Tothb.194
1365.520250	500	010	5	1	4	000	5	2	3	93Tothb.195
1365.881000	500	010	8	2	7	000	8	2	6	93Tothb.196
1367.279450	500	010	4	0	4	000	4	1	3	93Tothb.197
1368.277250	500	010	1	1	0	000	2	1	1	93Tothb.198
1368.362640	500	010	2	1	2	000	3	0	3	93Tothb.199
1369.157150	500	010	1	0	1	000	2	0	2	93Tothb.200
1370.051300	500	010	0	0	0	000	1	1	1	93Tothb.201
1373.437150	500	010	1	1	1	000	2	1	2	93Tothb.202
1374.526500	500	010	4	1	4	000	4	1	3	93Tothb.203
1374.911870	500	010	3	0	3	000	3	1	2	93Tothb.204
1379.094000	500	010	7	2	6	000	7	2	5	93Tothb.205
1379.936190	500	010	2	0	2	000	2	1	1	93Tothb.206
1380.205220	500	010	3	2	2	000	4	1	3	93Tothb.207
1382.873730	500	010	1	0	1	000	1	1	0	93Tothb.208
1384.213760	500	010	0	0	0	000	1	0	1	93Tothb.209
1385.255110	500	010	1	1	1	000	2	0	2	93Tothb.210
1385.300800	500	010	3	1	3	000	3	1	2	93Tothb.211
1389.891000	500	010	6	2	5	000	6	2	4	93Tothb.212
1392.157000	500	010	8	1	8	000	7	2	5	93Tothb.213
1392.673000	500	010	4	2	3	000	3	3	0	93Tothb.214
1392.758400	500	010	3	1	3	000	2	2	0	93Tothb.215
1393.488950	500	010	2	1	2	000	2	1	1	93Tothb.216
1397.996700	500	010	5	2	4	000	5	2	3	93Tothb.217
1398.971830	500	010	1	1	1	000	1	1	0	93Tothb.218
1400.065000	500	010	2	2	1	000	3	1	2	93Tothb.219
1400.645400	500	010	4	1	4	000	3	2	1	93Tothb.220
1403.372500	500	010	4	2	3	000	4	2	2	93Tothb.221
1404.216100	500	010	4	2	2	000	5	1	5	93Tothb.222
1404.560370	500	010	1	1	0	000	1	1	1	93Tothb.223
1406.325240	500	010	3	2	2	000	3	2	1	93Tothb.224
1406.369000	500	010	6	3	4	000	5	4	1	93Tothb.225
1406.808000	500	010	5	2	4	000	4	3	1	93Tothb.226
1407.520770	500	010	2	2	1	000	2	2	0	93Tothb.227
1408.222180	500	010	2	2	0	000	2	2	1	93Tothb.228
1408.529400	500	010	6	3	3	000	5	4	2	93Tothb.229
1408.551600	500	010	3	2	1	000	4	1	4	93Tothb.230
1409.040000	500	010	8	3	6	000	8	3	5	93Tothb.231
1409.755200	500	010	3	2	1	000	3	2	2	93Tothb.232
1410.242000	500	010	2	1	1	000	2	1	2	93Tothb.233
1410.441400	500	010	3	1	2	000	2	2	1	93Tothb.234
1413.195500	500	010	4	2	2	000	4	2	3	93Tothb.235
1413.742000	500	010	7	3	5	000	7	3	4	93Tothb.236
1416.219070	500	010	2	0	2	000	1	1	1	93Tothb.237
1416.283800	500	010	6	3	4	000	6	3	3	93Tothb.238
1417.370600	500	010	5	3	3	000	5	3	2	93Tothb.239
1417.608650	500	010	3	3	1	000	3	3	0	93Tothb.240
1417.659000	500	010	4	3	2	000	4	3	1	93Tothb.241
1417.664700	500	010	3	3	0	000	3	3	1	93Tothb.242
1418.041350	500	010	4	3	1	000	4	3	2	93Tothb.243
1418.714400	500	010	3	1	2	000	3	1	3	93Tothb.244
1418.722690	500	010	1	1	0	000	1	0	1	93Tothb.245
1420.615500	500	010	6	3	3	000	6	3	4	93Tothb.246
