     000    13    1    13        1239.177210	167	   15	    A+   
     000    13    0    13        1239.156375	156	   28	    A+   
     010    12    1    12        2460.177330	133	   10	    A+   
     010    8    2    6        2057.060145	93	   16	    A+   
     010    11    2    9        2547.206689	121	   11	    A+   
     000    12    2    10        1322.761003	152	   18	    A+   
     010    7    2    5        1923.690296	98	   15	    A+   
     010    5    2    4        1696.195043	92	   14	    A+   
     010    4    3    2        1706.586944	107	   11	    A+   
     010    4    3    1        1706.779360	90	   14	    A+   
     010    11    1    10        2444.946082	129	   10	    A+   
     000    12    2    11        1212.985771	124	   27	    A+   
     000    12    1    11        1211.607431	121	   28	    A+   
     010    11    0    11        2302.704238	138	   9	    A+   
     000    12    1    12        1068.166767	109	   29	    A+   
     000    12    0    12        1068.123922	97	   25	    A+   
     010    11    1    11        2302.826090	129	   9	    A+   
     010    6    2    4        1806.815591	93	   17	    A+   
     010    11    2    10        2448.208916	117	   13	    A+   
     000    11    2    9        1134.593486	104	   30	    A+   
     000    11    3    8        1199.283254	118	   30	    A+   
     010    11    3    9        2573.949488	124	   12	    A+   
     000    12    3    10        1337.666669	158	   19	    A+   
     010    10    1    9        2284.106616	110	   13	    A+   
     000    11    2    10        1041.766471	98	   45	    A+   
     010    5    2    3        1707.081911	98	   12	    A+   
     000    11    1    10        1039.318336	104	   33	    A+   
     010    3    3    1        1644.262803	111	   8	    A+   
     010    3    3    0        1644.290659	102	   10	    A+   
     010    10    2    9        2289.564758	97	   17	    A+   
     010    10    0    10        2157.644937	128	   7	    A+   
     000    11    1    11         909.655129	86	   48	    A+   
     000    11    0    11         909.568914	86	   42	    A+   
     010    10    1    10        2157.880408	113	   11	    A+   
     010    4    2    3        1619.834280	84	   16	    A+   
     010    10    3    8        2405.569617	98	   17	    A+   
     010    4    1    4        1552.921489	93	   12	    A+   
     010    9    1    8        2135.082372	111	   13	    A+   
     010    4    2    2        1624.858678	87	   16	    A+   
     010    10    4    7        2526.732141	111	   13	    A+   
     010    8    1    7        1997.983975	99	   14	    A+   
     010    9    0    9        2024.939791	111	   10	    A+   
     010    9    1    9        2025.388935	106	   11	    A+   
     010    3    2    2        1558.353467	88	   14	    A+   
     010    3    0    3        1487.281170	96	   10	    A+   
     010    3    2    1        1560.106103	86	   14	    A+   
     010    8    6    3        2553.362518	136	   8	    A+   
     010    8    0    8        1904.573676	111	   9	    A+   
     010    9    6    4        2692.380052	133	   11	    A+   
     010    6    1    5        1761.636690	98	   12	    A+   
     010    8    1    8        1905.415418	99	   11	    A+   
     010    3    1    3        1497.539499	91	   11	    A+   
     010    6    5    1        2143.673715	112	   10	    A+   
     010    2    2    1        1512.010736	96	   10	    A+   
     010    2    2    0        1512.368983	109	   9	    A+   
     010    5    1    4        1664.125885	97	   11	    A+   
     010    8    5    4        2376.420992	103	   14	    A+   
     010    9    5    5        2516.315020	113	   13	    A+   
     010    9    5    4        2516.411445	105	   14	    A+   
     010    4    1    3        1581.626667	97	   11	    A+   
     010    3    1    2        1514.877637	98	   10	    A+   
     010    2    1    2        1455.720243	98	   9	    A+   
     010    10    4    6        2531.156737	115	   11	    A+   
     010    2    1    1        1464.413538	102	   8	    A+   
     010    1    1    1        1427.692356	110	   6	    A+   
     010    1    1    0        1430.592312	128	   4	    B-   
     010    2    0    2        1442.306456	105	   8	    A+   
     010    7    6    1        2429.861688	129	   10	    A+   
     010    4    4    1        1824.302781	126	   8	    A+   
     010    1    0    1        1411.735914	143	   4	    B+   
     010    0    0    0        1396.266365	176	   2	    B-   
     010    5    5    0        2050.729263	156	   5	    B+   
     010    10    5    6        2671.935173	132	   10	    A+   
     010    6    6    0        2321.854950	140	   6	    A+   
     010    9    6    3        2692.381608	152	   10	    A+   
     010    7    7    1        2635.922587	180	   6	    A+   
     010    8    7    2        2758.802237	177	   7	    A+   
     010    11    3    8        2617.736068	152	   8	    A+   
     010    11    4    8        2698.604218	128	   11	    A+   
     010    14    0    14        2811.906890	293	   1	    C   
     010    14    1    14        2811.923525	287	   1	    C   
     010    12    1    11        2617.662235	161	   7	    A+   
     010    12    2    11        2619.552811	156	   8	    A+   
     010    8    6    2        2553.362608	149	   8	    A+   
     010    15    0    15        3006.230526	324	   1	    C   
